"feature","id","pval","qval"
"gene","MSTRG.13867",0.158316767970168,0.297036520675832
"gene","MSTRG.10972",0.158536246969102,0.297390430196953
"gene","MSTRG.8302",0.158569911658493,0.297395709803088
"gene","MSTRG.11528",0.159095039441878,0.298322540404532
"gene","MSTRG.9908",0.15922986904972,0.29846050238221
"gene","MSTRG.6322",0.159230535658891,0.29846050238221
"gene","MSTRG.248",0.159371256917856,0.298608723886159
"gene","MSTRG.13231",0.159371564771192,0.298608723886159
"gene","MSTRG.7865",0.159414622557308,0.298631356675564
"gene","MSTRG.5271",0.159491649123933,0.298717602011797
"gene","MSTRG.1272",0.159604710679804,0.298871291948972
"gene","MSTRG.5974",0.159828050036686,0.29923138519201
"gene","MSTRG.13903",0.159865606054188,0.299243581041236
"gene","MSTRG.9960",0.159977104518333,0.299394154058771
"gene","MSTRG.12311",0.16011643716832,0.299596749670537
"gene","MSTRG.7016",0.160234376428627,0.299680177475284
"gene","MSTRG.6691",0.160249224891018,0.299680177475284
"gene","MSTRG.2626",0.160254285776462,0.299680177475284
"gene","MSTRG.5419",0.161013182417177,0.301040938421564
"gene","MSTRG.8028",0.161059564777946,0.301069265941323
"gene","MSTRG.5652",0.161233124685709,0.301335269866273
"gene","MSTRG.8157",0.161292551367915,0.30138790369969
"gene","MSTRG.12533",0.161339213743979,0.301399733053706
"gene","MSTRG.5318",0.161361413100641,0.301399733053706
"gene","MSTRG.8151",0.161427264461894,0.301464321854448
"gene","MSTRG.9652",0.161631262833613,0.301777761147981
"gene","MSTRG.13019",0.161657713544417,0.301777761147981
"gene","MSTRG.5196",0.161947098502452,0.302259444252398
"gene","MSTRG.8320",0.162130807479148,0.30254374450232
"gene","MSTRG.1352",0.162175426535473,0.302568436578664
"gene","MSTRG.6544",0.16238124969059,0.302893817147308
"gene","MSTRG.2201",0.162586812708558,0.303218586672566
"gene","MSTRG.1744",0.162636218099918,0.30325205850739
"gene","MSTRG.12056",0.162991338432166,0.303855444302084
"gene","MSTRG.9308",0.16308309775767,0.303940294775903
"gene","MSTRG.3734",0.163099911294164,0.303940294775903
"gene","MSTRG.1346",0.163201696612317,0.3040094310493
"gene","MSTRG.7194",0.163230295588659,0.3040094310493
"gene","MSTRG.8924",0.163231619824811,0.3040094310493
"gene","MSTRG.9",0.163265864371345,0.304014474123965
"gene","MSTRG.9824",0.163394938326669,0.304196061311142
"gene","MSTRG.11640",0.163451607258315,0.304219630173958
"gene","MSTRG.158",0.163481041168364,0.304219630173958
"gene","MSTRG.9408",0.163529925178341,0.304219630173958
"gene","MSTRG.13507",0.163533830244964,0.304219630173958
"gene","MSTRG.5213",0.163679236084024,0.304431378709241
"gene","MSTRG.9834",0.163748499455104,0.304442111813082
"gene","MSTRG.12364",0.163763699065119,0.304442111813082
"gene","MSTRG.13655",0.16377975019322,0.304442111813082
"gene","MSTRG.736",0.163853088890319,0.304519717929955
"gene","MSTRG.4050",0.164017236698639,0.304709512063386
"gene","MSTRG.14031",0.164018429263165,0.304709512063386
"gene","MSTRG.8417",0.164145087866897,0.304858268996378
"gene","MSTRG.9786",0.164162082107947,0.304858268996378
"gene","MSTRG.3715",0.164193374754066,0.304858268996378
"gene","MSTRG.4200",0.164322503640081,0.305039271151623
"gene","MSTRG.8060",0.164483402633293,0.305279168537725
"gene","MSTRG.715",0.164828822865075,0.305861376789091
"gene","MSTRG.2211",0.164943699318767,0.306015639228813
"gene","MSTRG.3424",0.165044175084775,0.306110736697651
"gene","MSTRG.4403",0.165058465700663,0.306110736697651
"gene","MSTRG.11768",0.165273529743166,0.306450630260457
"gene","MSTRG.10623",0.165589126400668,0.306976765096623
"gene","MSTRG.10055",0.165659642944313,0.307048444142123
"gene","MSTRG.4937",0.165853051357759,0.307347830659131
"gene","MSTRG.2132",0.165885819163288,0.307349470831078
"gene","MSTRG.9685",0.165936227341776,0.307383787773775
"gene","MSTRG.30",0.166224981097467,0.307859523108468
"gene","MSTRG.1839",0.166305143479117,0.307948825036244
"gene","MSTRG.12639",0.166513385067992,0.308255059442832
"gene","MSTRG.4333",0.166534476097331,0.308255059442832
"gene","MSTRG.13788",0.16661927612041,0.308352816625217
"gene","MSTRG.13535",0.166673186998474,0.308393382469345
"gene","MSTRG.8253",0.166746703682494,0.308470202168344
"gene","MSTRG.13953",0.166805620894658,0.308519989528876
"gene","MSTRG.2190",0.167034960892922,0.308884907540336
"gene","MSTRG.3453",0.167524563179509,0.309672817927538
"gene","MSTRG.11671",0.16755893093838,0.309672817927538
"gene","MSTRG.9897",0.167570721945883,0.309672817927538
"gene","MSTRG.6927",0.167606935160267,0.309672817927538
"gene","MSTRG.6486",0.167628904348138,0.309672817927538
"gene","MSTRG.529",0.167653779747285,0.309672817927538
"gene","MSTRG.13639",0.167740814351964,0.309774224205542
"gene","MSTRG.14207",0.167801140042998,0.309826276578145
"gene","MSTRG.5375",0.167914801411012,0.30997676859482
"gene","MSTRG.2643",0.168139356870862,0.310331878275917
"gene","MSTRG.8834",0.16817934417308,0.310346262984014
"gene","MSTRG.8852",0.168349369664384,0.310600559533907
"gene","MSTRG.5152",0.168442542036098,0.310643935725335
"gene","MSTRG.6025",0.16848154079377,0.310643935725335
"gene","MSTRG.10625",0.168489656353917,0.310643935725335
"gene","MSTRG.1769",0.168501777998732,0.310643935725335
"gene","MSTRG.4011",0.168614634962111,0.310792558515249
"gene","MSTRG.8971",0.16880760107882,0.311088754425506
"gene","MSTRG.8037",0.168872196431022,0.311148312995997
"gene","MSTRG.8556",0.168956301267713,0.311243788308953
"gene","MSTRG.10656",0.169040043689936,0.311338559642909
"gene","MSTRG.8881",0.169204744080557,0.311567632861851
"gene","MSTRG.2248",0.169229058678906,0.311567632861851
"gene","MSTRG.7251",0.169271288442708,0.311585873703973
"gene","MSTRG.5514",0.169498619305913,0.311944767107485
"gene","MSTRG.12326",0.169681597073238,0.312205985972417
"gene","MSTRG.621",0.169705328474633,0.312205985972417
"gene","MSTRG.3137",0.1698085235842,0.312336227313812
"gene","MSTRG.3440",0.169949013959572,0.312535004687194
"gene","MSTRG.5489",0.170116908497063,0.312764919474257
"gene","MSTRG.11322",0.170155160194508,0.312764919474257
"gene","MSTRG.7596",0.170171369568722,0.312764919474257
"gene","MSTRG.11561",0.170235359526201,0.312822887120201
"gene","MSTRG.13160",0.170415225316697,0.313093724424045
"gene","MSTRG.12479",0.170560663464787,0.313285096257802
"gene","MSTRG.4966",0.170584384881453,0.313285096257802
"gene","MSTRG.5863",0.170637169439646,0.313322345409179
"gene","MSTRG.9106",0.170711965068815,0.313353623803075
"gene","MSTRG.13561",0.170719214959933,0.313353623803075
"gene","MSTRG.10575",0.170757147013504,0.313363582183549
"gene","MSTRG.4466",0.170877019201292,0.313523879920147
"gene","MSTRG.3130",0.171146576623632,0.313958705737737
"gene","MSTRG.7402",0.171182449437289,0.31396476647174
"gene","MSTRG.10285",0.171398879054503,0.314294809475935
"gene","MSTRG.7652",0.1714276045876,0.314294809475935
"gene","MSTRG.244",0.171668458420893,0.314676542912609
"gene","MSTRG.9370",0.171830553297235,0.314913789693032
"gene","MSTRG.6670",0.171937809435219,0.315050462451153
"gene","MSTRG.1696",0.172092933991008,0.315216035317463
"gene","MSTRG.8703",0.172093567829441,0.315216035317463
"gene","MSTRG.477",0.172156096569381,0.315270663170371
"gene","MSTRG.7391",0.172219336975328,0.315326573303355
"gene","MSTRG.10292",0.172297919838207,0.315410548279589
"gene","MSTRG.9014",0.17246517495117,0.315656784987522
"gene","MSTRG.10632",0.172595703227697,0.315743824964089
"gene","MSTRG.12109",0.172598641935357,0.315743824964089
"gene","MSTRG.8212",0.17261099144821,0.315743824964089
"gene","MSTRG.5838",0.172814926112891,0.316056893896465
"gene","MSTRG.10844",0.172965483790368,0.316239251766
"gene","MSTRG.13009",0.172980246323871,0.316239251766
"gene","MSTRG.9201",0.173052967920392,0.316312212884448
"gene","MSTRG.6451",0.173194932199556,0.316467081268538
"gene","MSTRG.14216",0.173209516574803,0.316467081268538
"gene","MSTRG.9324",0.173236181312663,0.316467081268538
"gene","MSTRG.8294",0.173269299117938,0.316467609605328
"gene","MSTRG.5335",0.17332017727916,0.316500569988843
"gene","MSTRG.5878",0.173523320094118,0.316811516232442
"gene","MSTRG.13090",0.1736201994416,0.31692837012252
"gene","MSTRG.10730",0.173781932467099,0.317163542026284
"gene","MSTRG.9428",0.173861390615249,0.317248496220139
"gene","MSTRG.1283",0.173909336555121,0.31727592815885
"gene","MSTRG.492",0.173966247903357,0.317307076759786
"gene","MSTRG.10789",0.173992241468074,0.317307076759786
"gene","MSTRG.853",0.174162369725972,0.317523859280904
"gene","MSTRG.13896",0.174176988369027,0.317523859280904
"gene","MSTRG.5829",0.1744586827742,0.317974266444293
"gene","MSTRG.84",0.174490027955426,0.317974266444293
"gene","MSTRG.2952",0.174708777553532,0.318262438560786
"gene","MSTRG.4918",0.174723545404273,0.318262438560786
"gene","MSTRG.13734",0.174747208226373,0.318262438560786
"gene","MSTRG.13755",0.174866212866545,0.31838317273952
"gene","MSTRG.13077",0.17489225037069,0.31838317273952
"gene","MSTRG.12027",0.174912581206276,0.31838317273952
"gene","MSTRG.11562",0.174969687042332,0.318406080445091
"gene","MSTRG.7665",0.174997392669529,0.318406080445091
"gene","MSTRG.11345",0.175031548572647,0.318406080445091
"gene","MSTRG.10412",0.175057284892011,0.318406080445091
"gene","MSTRG.5923",0.175123081734393,0.318465668349283
"gene","MSTRG.10688",0.175208530416244,0.318499744266776
"gene","MSTRG.4653",0.175216232683795,0.318499744266776
"gene","MSTRG.8189",0.175268668267838,0.318499744266776
"gene","MSTRG.4125",0.175288788386293,0.318499744266776
"gene","MSTRG.8005",0.175307016916962,0.318499744266776
"gene","MSTRG.9217",0.17538076660738,0.318533806006423
"gene","MSTRG.957",0.175391850859139,0.318533806006423
"gene","MSTRG.12434",0.175442645808119,0.318566039855013
"gene","MSTRG.1693",0.175515618732115,0.318638524402558
"gene","MSTRG.1599",0.175639456733315,0.318803306893082
"gene","MSTRG.1337",0.175715174857567,0.318880701360495
"gene","MSTRG.9425",0.175786403022744,0.318949920033739
"gene","MSTRG.12854",0.175938865728223,0.319166478287555
"gene","MSTRG.8573",0.17600436029437,0.31922521791867
"gene","MSTRG.10499",0.176622443646401,0.320285996379102
"gene","MSTRG.3673",0.176661411435171,0.320296408921393
"gene","MSTRG.8778",0.176698109666446,0.320302703494647
"gene","MSTRG.5461",0.176742444136715,0.320322835397242
"gene","MSTRG.4286",0.176787133729023,0.320343603223268
"gene","MSTRG.4362",0.17684147565968,0.320381850283652
"gene","MSTRG.3481",0.177003915008532,0.320615885133831
"gene","MSTRG.2347",0.177087174799982,0.32070643717299
"gene","MSTRG.10159",0.177182927977056,0.32081957657754
"gene","MSTRG.2275",0.177327811085718,0.321021614810577
"gene","MSTRG.8893",0.177574426439907,0.321407711393298
"gene","MSTRG.4659",0.177761534231488,0.32166082541528
"gene","MSTRG.713",0.17778100392247,0.32166082541528
"gene","MSTRG.2668",0.177877920001934,0.321775783227369
"gene","MSTRG.9709",0.177939584867038,0.321810500270761
"gene","MSTRG.6743",0.177963877276289,0.321810500270761
"gene","MSTRG.1669",0.178190125275608,0.322131629126553
"gene","MSTRG.1781",0.178215921880133,0.322131629126553
"gene","MSTRG.4763",0.178241712630813,0.322131629126553
"gene","MSTRG.13093",0.178437969849228,0.322425872417349
"gene","MSTRG.3342",0.178471549938232,0.322426113456625
"gene","MSTRG.14026",0.178553887421304,0.32248795853976
"gene","MSTRG.9214",0.178591583695687,0.32248795853976
"gene","MSTRG.1882",0.178606142182965,0.32248795853976
"gene","MSTRG.12818",0.17902498618466,0.323183682925116
"gene","MSTRG.568",0.179078414545795,0.323199890741872
"gene","MSTRG.6153",0.179101018292851,0.323199890741872
"gene","MSTRG.13498",0.179349147634196,0.323587082761304
"gene","MSTRG.11596",0.179461669714541,0.32372950899105
"gene","MSTRG.5848",0.179774651914071,0.324233422722478
"gene","MSTRG.11892",0.179814403201277,0.324244453209935
"gene","MSTRG.6582",0.179943665088635,0.324326147350297
"gene","MSTRG.9119",0.180001281840792,0.324326147350297
"gene","MSTRG.10697",0.180049795364844,0.324326147350297
"gene","MSTRG.2930",0.180051924621484,0.324326147350297
"gene","MSTRG.7233",0.180060701184233,0.324326147350297
"gene","MSTRG.5919",0.180076262691503,0.324326147350297
"gene","MSTRG.9877",0.180126247135867,0.324326147350297
"gene","MSTRG.4257",0.180128858186047,0.324326147350297
"gene","MSTRG.7102",0.180392131284724,0.324739522985011
"gene","MSTRG.9796",0.1805985908448,0.325050488376376
"gene","MSTRG.11636",0.180651666766135,0.325085321565343
"gene","MSTRG.785",0.180694855389686,0.325102352735456
"gene","MSTRG.14189",0.180914926532719,0.325382818087396
"gene","MSTRG.13402",0.180936546027347,0.325382818087396
"gene","MSTRG.5552",0.180952000805657,0.325382818087396
"gene","MSTRG.3789",0.18105011851678,0.325498534595629
"gene","MSTRG.5443",0.181179210124984,0.325669883573531
"gene","MSTRG.53",0.181466187527622,0.326106125326405
"gene","MSTRG.9028",0.18150235421206,0.326106125326405
"gene","MSTRG.12475",0.181523388848702,0.326106125326405
"gene","MSTRG.8944",0.18168044299178,0.326327458625072
"gene","MSTRG.7973",0.181915275312147,0.326688385620174
"gene","MSTRG.5197",0.182025710809097,0.326825824585527
"gene","MSTRG.10964",0.182149000648511,0.326883742202575
"gene","MSTRG.12384",0.182171262687328,0.326883742202575
"gene","MSTRG.8839",0.182187285780595,0.326883742202575
"gene","MSTRG.3104",0.182193604445481,0.326883742202575
"gene","MSTRG.981",0.182285110822463,0.326976270132016
"gene","MSTRG.693",0.182313013688754,0.326976270132016
"gene","MSTRG.9628",0.182458808415428,0.327176881161593
"gene","MSTRG.5724",0.182656639884353,0.327441350552535
"gene","MSTRG.4700",0.182674230629827,0.327441350552535
"gene","MSTRG.9078",0.182732988075842,0.327466502033357
"gene","MSTRG.12078",0.182756201342268,0.327466502033357
"gene","MSTRG.12528",0.183008718701818,0.327858027928921
"gene","MSTRG.3280",0.183209416836242,0.328099249637056
"gene","MSTRG.12595",0.183211437841937,0.328099249637056
"gene","MSTRG.2223",0.183569506005913,0.32867632207877
"gene","MSTRG.5258",0.1836018666384,0.32867632207877
"gene","MSTRG.6554",0.183640886799711,0.328685137161012
"gene","MSTRG.1737",0.183705087700008,0.328688270252857
"gene","MSTRG.7111",0.183710829888215,0.328688270252857
"gene","MSTRG.13999",0.183862949944003,0.328899394592723
"gene","MSTRG.7331",0.183937937515148,0.328972489359189
"gene","MSTRG.8012",0.184183436756563,0.329340512512949
"gene","MSTRG.3800",0.184223844319325,0.329340512512949
"gene","MSTRG.8914",0.184246201657919,0.329340512512949
"gene","MSTRG.8488",0.184387970047579,0.329532820033122
"gene","MSTRG.8545",0.184577514682274,0.329775748689071
"gene","MSTRG.6023",0.184617058661728,0.329775748689071
"gene","MSTRG.7704",0.184643279440546,0.329775748689071
"gene","MSTRG.10407",0.184660735624855,0.329775748689071
"gene","MSTRG.9901",0.184968274868409,0.330263783984342
"gene","MSTRG.8969",0.185054631945389,0.330356787398806
"gene","MSTRG.10698",0.185210144557886,0.330550907604516
"gene","MSTRG.4770",0.185231950506182,0.330550907604516
"gene","MSTRG.4572",0.185290768563159,0.330594671284259
"gene","MSTRG.7361",0.185425268518589,0.330771972334296
"gene","MSTRG.10873",0.185458766645941,0.330771972334296
"gene","MSTRG.7696",0.185572718985327,0.330910131081816
"gene","MSTRG.5578",0.185604883688733,0.330910131081816
"gene","MSTRG.1517",0.1858081568253,0.331211285465217
"gene","MSTRG.3991",0.185850516191001,0.331225545587215
"gene","MSTRG.11854",0.185892284255269,0.331238746806061
"gene","MSTRG.10634",0.186364778236547,0.332019305525839
"gene","MSTRG.452",0.186427845122687,0.332070293234055
"gene","MSTRG.1994",0.186603023628408,0.332320921444273
"gene","MSTRG.1786",0.186700805058271,0.332433646243393
"gene","MSTRG.8669",0.186941264155197,0.33280032990879
"gene","MSTRG.12819",0.187057596370698,0.332945943318599
"gene","MSTRG.5859",0.187096758424495,0.332954172274716
"gene","MSTRG.13678",0.187298359523918,0.333153200203613
"gene","MSTRG.2008",0.187302761850449,0.333153200203613
"gene","MSTRG.13568",0.187312276463027,0.333153200203613
"gene","MSTRG.5969",0.187407998642324,0.333261964012544
"gene","MSTRG.5396",0.187491878553296,0.333349632839132
"gene","MSTRG.11071",0.187585129222622,0.333453926923489
"gene","MSTRG.12680",0.187638351247913,0.333487040197249
"gene","MSTRG.10307",0.187675752808582,0.333492028953867
"gene","MSTRG.4049",0.187794168659201,0.333640948373515
"gene","MSTRG.9670",0.187983046885761,0.333914975488987
"gene","MSTRG.13822",0.188127821786434,0.334110575169717
"gene","MSTRG.712",0.188180894365149,0.33414327163014
"gene","MSTRG.12886",0.188257406709728,0.334217569186331
"gene","MSTRG.10608",0.188514030541528,0.334611536442705
"gene","MSTRG.4225",0.188634528566146,0.334763780445075
"gene","MSTRG.11847",0.188727765823283,0.334867598479007
"gene","MSTRG.2979",0.188810750561624,0.334953190175571
"gene","MSTRG.9836",0.189003352005308,0.335233176325883
"gene","MSTRG.9496",0.189431391815702,0.33593057709775
"gene","MSTRG.1373",0.189596037021845,0.336160713056941
"gene","MSTRG.266",0.189672443615229,0.336173637019747
"gene","MSTRG.1245",0.189673071758341,0.336173637019747
"gene","MSTRG.11076",0.189931155516192,0.336569179995605
"gene","MSTRG.9649",0.190053867986154,0.336724735781387
"gene","MSTRG.10362",0.190287262296577,0.337076297048696
"gene","MSTRG.12603",0.190533450773123,0.337450388655687
"gene","MSTRG.10793",0.190607465483595,0.337470327162315
"gene","MSTRG.9991",0.190631054897521,0.337470327162315
"gene","MSTRG.12750",0.190652622536357,0.337470327162315
"gene","MSTRG.12986",0.190684737764847,0.337470327162315
"gene","MSTRG.11743",0.190934738301639,0.33785074838983
"gene","MSTRG.6363",0.190996503783461,0.337898017337596
"gene","MSTRG.4600",0.19128752807601,0.338350783606007
"gene","MSTRG.1954",0.191451621292618,0.338578908321562
"gene","MSTRG.8706",0.191521051478647,0.338639570112647
"gene","MSTRG.8557",0.191569132778692,0.338662468363578
"gene","MSTRG.10097",0.19161543106239,0.338682206718268
"gene","MSTRG.12692",0.191684379633397,0.338741965108332
"gene","MSTRG.6002",0.191869721428412,0.339007352377179
"gene","MSTRG.6195",0.192101823396974,0.339352073564146
"gene","MSTRG.12144",0.19213523003248,0.339352073564146
