"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0035830",1194.65736570349,0.70987182931027,0.0747145432822063,9.50111983725838,2.07645136188271e-21,4.87241906661846e-21
"FBgn0015240",1033.34916259913,0.841402060353097,0.0885902435602597,9.49768311428977,2.14611954355779e-21,5.03495731811377e-21
"FBgn0031450",1381.86840043097,-0.737804581296553,0.0776883305980712,-9.4969807642497,2.1606393994512e-21,5.0680769805919e-21
"FBgn0002522",39.4589749151648,-8.54280026478565,0.899587445068393,-9.49635336911152,2.17369184667458e-21,5.09774292914437e-21
"FBgn0035842",639.223938244811,2.49380058303501,0.262614901306918,9.49603609933965,2.18032205289212e-21,5.11233918551783e-21
"FBgn0032876",2015.68934740905,1.47899393501544,0.155793783615837,9.49327951789407,2.23877672860099e-21,5.24842347666436e-21
"FBgn0263504",51.9063987395003,-1.58262098998461,0.166718121242631,-9.49279525338077,2.24920471364655e-21,5.27188779938541e-21
"FBgn0030073",1041.02602856993,-3.71995284346505,0.392033438167808,-9.48886620705232,2.33560713086448e-21,5.47338590436523e-21
"FBgn0010441",532.852381697617,0.885986100367484,0.093404434445716,9.48548220033807,2.41264994608516e-21,5.65287925915149e-21
"FBgn0027500",2103.70281383631,4.23928559865095,0.446929525328858,9.48535587469102,2.41557413250542e-21,5.65867691960217e-21
"FBgn0035871",3549.06479007469,-1.18563128622245,0.12499936554488,-9.48509843273375,2.42154425696226e-21,5.67160644845478e-21
"FBgn0002905",343.008054201574,1.33814505602208,0.141169461220524,9.47899810945466,2.56736170971876e-21,6.01201284788414e-21
"FBgn0032398",1920.47464785627,-0.792995201364485,0.0836813254150317,-9.47636999571279,2.63282830675862e-21,6.1641692883582e-21
"FBgn0037844",641.211457005835,4.9634630466252,0.523777848736905,9.4762752159043,2.63521988066103e-21,6.16862075134457e-21
"FBgn0261260",1885.87953991873,-1.5814098611097,0.166918030106957,-9.47417040625492,2.68888768976149e-21,6.29307755070296e-21
"FBgn0030195",20.2570876748497,-4.38256812866446,0.462627955463725,-9.47320212041984,2.71393848086836e-21,6.35052519365551e-21
"FBgn0053971",53.8399683165935,-2.66437126285077,0.281280956363928,-9.47227745984887,2.73807607714484e-21,6.40581502466276e-21
"FBgn0265623",513.117658612714,-1.93469397241828,0.204284096360398,-9.47060494129262,2.78227663187782e-21,6.50801349363947e-21
"FBgn0000448",421.875326463536,-2.87422036217185,0.303491339481756,-9.47051855608101,2.78457865172105e-21,6.51218747136696e-21
"FBgn0265719",23.6430794306006,-4.17296286092145,0.440666941416903,-9.4696526304058,2.80775846076106e-21,6.56517691010884e-21
"FBgn0004655",1912.82489597413,1.07030638223687,0.113032631816169,9.46900346421708,2.82526096197463e-21,6.604874289031e-21
"FBgn0027791",500.523733298835,1.29106115953459,0.136361322057115,9.46794252254188,2.85409816229405e-21,6.67105017239155e-21
"FBgn0002521",2182.19376582628,1.03440877181869,0.109268732627244,9.46664930531814,2.88964278556922e-21,6.75287621248736e-21
"FBgn0032236",1165.64779844565,0.844094191611171,0.0891683702926323,9.46629605140284,2.89942802825239e-21,6.77448532060753e-21
"FBgn0002985",192.589142250211,-3.97212911921828,0.419675785475965,-9.46475650176812,2.9424581524082e-21,6.87374832409951e-21
"FBgn0052576",747.39794602696,-1.07687016143101,0.113783356589637,-9.46421509882835,2.95773990503884e-21,6.90816474572094e-21
"FBgn0050011",4456.65193371245,-3.88066721532997,0.41015702079263,-9.46141847780775,3.03793686275143e-21,7.09415768506654e-21
"FBgn0030603",2230.95639638322,0.614449778290428,0.0649499514471824,9.46035777702007,3.06891332023e-21,7.16516374005083e-21
"FBgn0027554",1296.31166351484,-0.836229868526419,0.0884023272082207,-9.45936487120734,3.09819293782556e-21,7.23218247564401e-21
"FBgn0030466",493.700410072483,0.888673969208286,0.0939538640730803,9.45862076004715,3.12031687720016e-21,7.28247578351555e-21
"FBgn0001977",1157.10858325539,-0.834332453464939,0.0882326887085235,-9.45604702380944,3.19805116704447e-21,7.46251479669019e-21
"FBgn0266931",23.9943549951199,-8.16665149692502,0.863661526990125,-9.45584727547833,3.20416363400489e-21,7.47539158966244e-21
"FBgn0086447",218.547486104312,0.975801240577292,0.103214756218828,9.45408656983574,3.25854501999988e-21,7.60085529136791e-21
"FBgn0038747",1429.96558300596,0.784400659815478,0.0829696517747797,9.45406715632271,3.259149688459e-21,7.60085660429864e-21
"FBgn0250874",959.794675258975,0.789994512999582,0.0835849612364824,9.45139533850465,3.34343578591258e-21,7.79598018131061e-21
"FBgn0083984",357.709340581117,-1.83172276231945,0.193820974377269,-9.45059103228961,3.36922836111953e-21,7.8546657846222e-21
"FBgn0036691",404.754434615716,1.27641798854013,0.135079152961528,9.44940770322767,3.40753366741093e-21,7.94249510992299e-21
"FBgn0031040",484.689886327886,1.66361160637725,0.176125132118855,9.44562304290903,3.53296156205788e-21,8.23332512943365e-21
"FBgn0031684",1602.78027254469,-0.989361151871168,0.104743520817747,-9.44555944030804,3.53510797435641e-21,8.23680158025044e-21
"FBgn0033447",19.4673488604164,-4.61247957019319,0.488433487513378,-9.44341386925657,3.60827568211912e-21,8.40572572346284e-21
"FBgn0038804",162.005567111245,1.59820151911717,0.169272607975969,9.44158383466305,3.67186531728673e-21,8.55227867865636e-21
"FBgn0267060",13.2488527609649,-8.07964918788243,0.856166248796388,-9.43700969203227,3.83569542922273e-21,8.93220801230434e-21
