FBgn_ID,GO_Term,GO_Category
FBgn0042696,GO:0000122,P
FBgn0032393,GO:0030170,F
FBgn0032393,GO:0044571,P
FBgn0032393,GO:0031071,F
FBgn0032393,GO:0070903,P
FBgn0032393,GO:1990221,C
FBgn0032393,GO:0016226,P
FBgn0032393,GO:0005739,C
FBgn0032393,GO:0005634,C
FBgn0032393,GO:0016226,P
FBgn0032393,GO:0031071,F
FBgn0032393,GO:1990221,C
FBgn0032393,GO:0005829,C
FBgn0031865,GO:0055085,P
FBgn0031865,GO:0016021,C
FBgn0031865,GO:0015385,F
FBgn0031865,GO:0003096,P
FBgn0031865,GO:0005903,C
FBgn0031865,GO:0015108,F
FBgn0031865,GO:0015385,F
FBgn0263390,GO:0016021,C
FBgn0263390,GO:0005794,C
FBgn0263390,GO:0009306,P
FBgn0263390,GO:0071805,P
FBgn0263390,GO:0003096,P
FBgn0263390,GO:0022821,F
FBgn0263390,GO:0005903,C
FBgn0263390,GO:0015385,F
FBgn0026787,GO:0006814,P
FBgn0026787,GO:0016021,C
FBgn0026787,GO:0071805,P
FBgn0026787,GO:0015386,F
FBgn0026787,GO:0015385,F
FBgn0026787,GO:0005794,C
FBgn0026787,GO:0051453,P
FBgn0040297,GO:0016021,C
FBgn0040297,GO:0006873,P
FBgn0040297,GO:0001745,P
FBgn0040297,GO:0030641,P
FBgn0040297,GO:0015385,F
FBgn0040297,GO:0051453,P
FBgn0040297,GO:0015386,F
FBgn0040297,GO:0071805,P
FBgn0040297,GO:0005886,C
FBgn0040297,GO:0098719,P
FBgn0040297,GO:0051454,P
FBgn0028703,GO:0016021,C
FBgn0028703,GO:0048471,C
FBgn0028703,GO:0051453,P
FBgn0028703,GO:0015386,F
FBgn0028703,GO:0015385,F
FBgn0028703,GO:0098719,P
FBgn0028703,GO:0071805,P
FBgn0028703,GO:0055037,C
FBgn0028703,GO:0005886,C
FBgn0026402,GO:0003729,F
FBgn0026402,GO:0004865,F
FBgn0026402,GO:0016607,C
FBgn0026402,GO:0035308,P
FBgn0026402,GO:0004864,F
FBgn0026402,GO:0007411,P
FBgn0026402,GO:0008157,F
FBgn0026402,GO:0008157,F
FBgn0026402,GO:0008157,F
FBgn0026402,GO:0008157,F
FBgn0036101,GO:0042246,P
FBgn0036101,GO:0016021,C
FBgn0036101,GO:0007155,P
FBgn0036101,GO:0007155,P
FBgn0036101,GO:0007155,P
FBgn0036822,GO:0016021,C
FBgn0036822,GO:0007155,P
FBgn0036822,GO:0042246,P
FBgn0036822,GO:0046331,P
FBgn0038079,GO:0007155,P
FBgn0038079,GO:0016021,C
FBgn0038079,GO:0042246,P
FBgn0261514,GO:0003674,F
FBgn0261514,GO:0006909,P
FBgn0261514,GO:0016021,C
FBgn0261514,GO:0045746,P
FBgn0027929,GO:0003674,F
FBgn0027929,GO:0042742,P
FBgn0027929,GO:0005576,C
FBgn0028543,GO:0007498,P
FBgn0028543,GO:0003674,F
FBgn0028543,GO:0005576,C
FBgn0028543,GO:0042742,P
FBgn0054003,GO:0003674,F
FBgn0054003,GO:0005576,C
FBgn0054003,GO:0042742,P
FBgn0028542,GO:0003674,F
FBgn0028542,GO:0042742,P
FBgn0028542,GO:0005576,C
FBgn0028936,GO:0003674,F
FBgn0028936,GO:0005576,C
FBgn0028936,GO:0042742,P
FBgn0259896,GO:0003674,F
FBgn0259896,GO:0005886,C
FBgn0259896,GO:0016021,C
FBgn0259896,GO:0006909,P
FBgn0259896,GO:0042742,P
FBgn0259896,GO:0006909,P
FBgn0028939,GO:0003674,F
FBgn0028939,GO:0016021,C
FBgn0028939,GO:0006909,P
FBgn0001967,GO:0003674,F
FBgn0001967,GO:0006909,P
FBgn0001967,GO:0016021,C
FBgn0260011,GO:0016021,C
FBgn0260011,GO:0006909,P
FBgn0260011,GO:0043277,P
FBgn0260011,GO:0005886,C
FBgn0260011,GO:0001786,F
FBgn0260011,GO:0043652,P
FBgn0260011,GO:0006911,P
FBgn0053554,GO:0006355,P
FBgn0053554,GO:0006351,P
FBgn0053554,GO:0000123,C
FBgn0053554,GO:0000281,P
FBgn0053554,GO:0005634,C
FBgn0053554,GO:0035267,C
FBgn0053554,GO:0043486,P
FBgn0053554,GO:0016573,P
FBgn0053554,GO:0004402,F
FBgn0053554,GO:0000123,C
FBgn0053554,GO:0035222,P
FBgn0053554,GO:0005700,C
FBgn0053554,GO:0035222,P
FBgn0053554,GO:0005634,C
FBgn0053554,GO:0005737,C
FBgn0053554,GO:0045747,P
FBgn0053554,GO:0005703,C
FBgn0053554,GO:0045747,P
FBgn0053554,GO:0004402,F
FBgn0053554,GO:0043966,P
FBgn0053554,GO:0000124,C
FBgn0053554,GO:0005634,C
FBgn0053554,GO:0000124,C
FBgn0053554,GO:0005634,C
FBgn0053554,GO:0016301,F
FBgn0053554,GO:0006281,P
FBgn0026401,GO:0071733,P
FBgn0026401,GO:0005634,C
FBgn0026401,GO:0006355,P
FBgn0026401,GO:0045893,P
FBgn0026401,GO:0007064,P
FBgn0026401,GO:0003682,F
FBgn0026401,GO:0035327,C
FBgn0026401,GO:0005634,C
FBgn0026401,GO:0010628,P
FBgn0026401,GO:0007064,P
FBgn0026401,GO:0005700,C
FBgn0026401,GO:0070193,P
FBgn0026401,GO:0010628,P
FBgn0026401,GO:0005515,F
FBgn0026401,GO:0061780,P
FBgn0026401,GO:0005634,C
FBgn0026401,GO:0034088,P
FBgn0026401,GO:0032116,C
FBgn0026401,GO:0007614,P
FBgn0026401,GO:0048854,P
FBgn0026401,GO:0007612,P
FBgn0026401,GO:0045793,P
FBgn0026401,GO:0050802,P
FBgn0026401,GO:0045927,P
FBgn0026401,GO:0007130,P
FBgn0030724,GO:0003674,F
FBgn0030724,GO:0008150,P
FBgn0030724,GO:0005739,C
FBgn0024945,GO:0047710,F
FBgn0024945,GO:0006139,P
FBgn0024945,GO:0016810,F
FBgn0021874,GO:0005112,F
FBgn0021874,GO:0007219,P
FBgn0021874,GO:0005840,C
FBgn0021874,GO:0000027,P
FBgn0021874,GO:0005730,C
FBgn0051146,GO:0007528,P
FBgn0051146,GO:0031594,C
FBgn0051146,GO:0051124,P
FBgn0051146,GO:0009986,C
FBgn0051146,GO:0097105,P
FBgn0051146,GO:0052689,F
FBgn0051146,GO:0097104,P
FBgn0051146,GO:0050804,P
FBgn0051146,GO:0048488,P
FBgn0051146,GO:0042043,F
FBgn0051146,GO:0007158,P
FBgn0051146,GO:0099055,C
FBgn0051146,GO:0098820,C
FBgn0051146,GO:0097109,F
FBgn0051146,GO:0097115,P
FBgn0051146,GO:0051124,P
FBgn0031866,GO:0031594,C
FBgn0031866,GO:0050808,P
FBgn0031866,GO:0008345,P
FBgn0031866,GO:0050805,P
FBgn0031866,GO:0060074,P
FBgn0031866,GO:2000331,P
FBgn0031866,GO:0048499,P
FBgn0031866,GO:0045211,C
FBgn0031866,GO:0048790,P
FBgn0031866,GO:0005515,F
FBgn0031866,GO:0007274,P
FBgn0031866,GO:0051124,P
FBgn0031866,GO:0042043,F
FBgn0031866,GO:0002121,P
FBgn0031866,GO:0045433,P
FBgn0031866,GO:0007628,P
FBgn0031866,GO:0048065,P
FBgn0031866,GO:0035176,P
FBgn0031866,GO:0097104,P
FBgn0031866,GO:0007158,P
FBgn0031866,GO:0005887,C
FBgn0031866,GO:0052689,F
FBgn0031866,GO:0048488,P
FBgn0031866,GO:0009986,C
FBgn0031866,GO:0097105,P
FBgn0083963,GO:0048488,P
FBgn0083963,GO:0007528,P
FBgn0083963,GO:0009986,C
FBgn0083963,GO:0097105,P
FBgn0083963,GO:0007158,P
FBgn0083963,GO:0097104,P
FBgn0083963,GO:0050804,P
FBgn0083963,GO:0005887,C
FBgn0083963,GO:0052689,F
FBgn0083963,GO:0045202,C
FBgn0083963,GO:0042043,F
FBgn0083975,GO:0030431,P
FBgn0083975,GO:0051932,P
FBgn0083975,GO:0005887,C
FBgn0083975,GO:0009986,C
FBgn0083975,GO:0048488,P
FBgn0083975,GO:0097104,P
FBgn0083975,GO:0042043,F
FBgn0083975,GO:0097105,P
FBgn0083975,GO:0052689,F
FBgn0083975,GO:0050804,P
FBgn0083975,GO:0045202,C
FBgn0083975,GO:0007158,P
FBgn0016685,GO:0005634,C
FBgn0016685,GO:0042393,F
FBgn0016685,GO:0005634,C
FBgn0016685,GO:0005730,C
FBgn0016685,GO:0005705,C
FBgn0016685,GO:0005634,C
FBgn0016685,GO:0042393,F
FBgn0016685,GO:0005737,C
FBgn0016685,GO:0006338,P
FBgn0016685,GO:0005634,C
FBgn0016685,GO:0035041,P
FBgn0016685,GO:0005654,C
FBgn0023542,GO:0043023,F
FBgn0023542,GO:0000055,P
FBgn0023542,GO:0005634,C
FBgn0023542,GO:0005737,C
FBgn0013305,GO:0010906,P
FBgn0010399,GO:0004972,F
FBgn0010399,GO:0006811,P
FBgn0010399,GO:0055074,P
FBgn0010399,GO:0035235,P
FBgn0010399,GO:0045211,C
FBgn0010399,GO:0016021,C
FBgn0010399,GO:0004972,F
FBgn0010399,GO:0042391,P
FBgn0010399,GO:0007268,P
FBgn0010399,GO:0008328,C
FBgn0010399,GO:0008355,P
FBgn0010399,GO:0017146,C
FBgn0010399,GO:0007616,P
FBgn0010399,GO:0007616,P
FBgn0010399,GO:0072375,P
FBgn0010399,GO:0008306,P
FBgn0010399,GO:0042331,P
FBgn0010399,GO:0008355,P
FBgn0010399,GO:0007616,P
FBgn0010399,GO:0007616,P
FBgn0010399,GO:0048149,P
FBgn0010399,GO:0050975,P
FBgn0053513,GO:0004972,F
FBgn0053513,GO:0006811,P
FBgn0053513,GO:0008328,C
FBgn0053513,GO:0004972,F
FBgn0053513,GO:0016021,C
FBgn0053513,GO:0035235,P
FBgn0053513,GO:0072375,P
FBgn0053513,GO:0007616,P
FBgn0053513,GO:0007616,P
FBgn0053513,GO:0050975,P
FBgn0010222,GO:0004488,F
FBgn0010222,GO:0042301,F
FBgn0010222,GO:0005739,C
FBgn0010222,GO:0004487,F
FBgn0010222,GO:0004477,F
FBgn0010222,GO:0046653,P
FBgn0010222,GO:0000287,F
FBgn0010222,GO:0005975,P
FBgn0010222,GO:0005739,C
FBgn0010222,GO:0004477,F
FBgn0010222,GO:0009256,P
FBgn0010222,GO:0055114,P
FBgn0010222,GO:0005739,C
FBgn0010222,GO:0004477,F
FBgn0010222,GO:0006730,P
FBgn0010222,GO:0005739,C
FBgn0010222,GO:0004488,F
FBgn0010222,GO:0004487,F
FBgn0010222,GO:0004477,F
FBgn0039254,GO:0045494,P
FBgn0039254,GO:0000309,F
FBgn0039254,GO:0051082,F
FBgn0039254,GO:0000309,F
FBgn0039254,GO:0097062,P
FBgn0039254,GO:0005737,C
FBgn0039254,GO:0043025,C
FBgn0039254,GO:0004515,F
FBgn0039254,GO:0034628,P
FBgn0020392,GO:0004379,F
FBgn0020392,GO:0016020,C
FBgn0020392,GO:0006499,P
FBgn0020392,GO:0004379,F
FBgn0020392,GO:0007391,P
FBgn0020392,GO:0018008,P
FBgn0020392,GO:0005737,C
FBgn0265726,GO:0004181,F
FBgn0265726,GO:0008270,F
FBgn0265726,GO:0006508,P
FBgn0265726,GO:0005739,C
FBgn0265726,GO:0002164,P
FBgn0265726,GO:0003407,P
FBgn0265726,GO:0007005,P
FBgn0034523,GO:0031262,C
FBgn0034523,GO:0000776,C
FBgn0034523,GO:0007080,P
FBgn0034523,GO:0007059,P
FBgn0034523,GO:0000776,C
FBgn0034523,GO:0031617,C
FBgn0051658,GO:0003674,F
FBgn0051658,GO:0031262,C
FBgn0051658,GO:0000776,C
FBgn0051658,GO:0031617,C
FBgn0051658,GO:0007059,P
FBgn0051658,GO:0000776,C
FBgn0051658,GO:0007080,P
FBgn0022069,GO:0030688,C
FBgn0022069,GO:0006364,P
FBgn0022069,GO:0030687,C
FBgn0022069,GO:0005634,C
FBgn0026400,GO:0030496,C
FBgn0026400,GO:0008270,F
FBgn0026400,GO:0000775,C
FBgn0026400,GO:0005730,C
FBgn0026400,GO:0035167,P
FBgn0028473,GO:0005525,F
FBgn0028473,GO:0005730,C
FBgn0028473,GO:0090307,P
FBgn0035370,GO:0003674,F
FBgn0035370,GO:0090307,P
FBgn0035370,GO:0005730,C
FBgn0038585,GO:0090307,P
FBgn0038585,GO:0005730,C
FBgn0038585,GO:0019843,F
FBgn0038585,GO:0000027,P
FBgn0038585,GO:0000463,P
FBgn0033224,GO:0070286,P
FBgn0033224,GO:0005737,C
FBgn0033224,GO:0008157,F
FBgn0033224,GO:0008157,F
FBgn0033224,GO:0008157,F
FBgn0033224,GO:0008157,F
FBgn0038964,GO:0030515,F
FBgn0038964,GO:0031428,C
FBgn0038964,GO:0032040,C
FBgn0038964,GO:0000154,P
FBgn0259937,GO:0006364,P
FBgn0259937,GO:0042254,P
FBgn0259937,GO:0001522,P
FBgn0259937,GO:0005730,C
FBgn0259937,GO:0007281,P
FBgn0259937,GO:0003723,F
FBgn0259937,GO:0035220,P
FBgn0259937,GO:1990481,P
FBgn0259937,GO:0031429,C
FBgn0259937,GO:0031118,P
FBgn0259937,GO:0031120,P
FBgn0259937,GO:0000495,P
FBgn0259937,GO:0009982,F
FBgn0037137,GO:0005730,C
FBgn0037137,GO:0042254,P
FBgn0037137,GO:0000451,P
FBgn0011676,GO:0004517,F
FBgn0011676,GO:0004517,F
FBgn0011676,GO:0004517,F
FBgn0011676,GO:0004517,F
FBgn0011676,GO:0046620,P
FBgn0011676,GO:0007416,P
FBgn0011676,GO:0008156,P
FBgn0011676,GO:0006809,P
FBgn0011676,GO:0005516,F
FBgn0011676,GO:0008285,P
FBgn0011676,GO:0007444,P
FBgn0011676,GO:0020037,F
FBgn0011676,GO:0006809,P
FBgn0011676,GO:0004517,F
FBgn0011676,GO:0005516,F
FBgn0011676,GO:0050660,F
FBgn0011676,GO:0020037,F
FBgn0011676,GO:0055114,P
FBgn0011676,GO:0010181,F
FBgn0011676,GO:0006809,P
FBgn0011676,GO:0050661,F
FBgn0011676,GO:0007399,P
FBgn0011676,GO:0005777,C
FBgn0011676,GO:0004517,F
FBgn0011676,GO:0002027,P
FBgn0011676,GO:0003958,F
FBgn0011676,GO:0007263,P
FBgn0011676,GO:0031284,P
FBgn0259734,GO:0005543,F
FBgn0259734,GO:0097320,P
FBgn0259734,GO:0008289,F
FBgn0259734,GO:0007009,P
FBgn0259734,GO:0030708,P
FBgn0259734,GO:0035317,P
FBgn0259734,GO:0005768,C
FBgn0259734,GO:1903391,P
FBgn0085436,GO:0030014,C
FBgn0085436,GO:0000289,P
FBgn0085436,GO:0004535,F
FBgn0085436,GO:0005737,C
FBgn0085436,GO:0005515,F
FBgn0085436,GO:0006402,P
FBgn0085436,GO:0017148,P
FBgn0085436,GO:0030707,P
FBgn0085436,GO:0030015,C
FBgn0085436,GO:0017148,P
FBgn0085436,GO:0000932,C
FBgn0085436,GO:0000288,P
FBgn0085436,GO:0032947,F
FBgn0260444,GO:0030014,C
FBgn0260444,GO:0030014,C
FBgn0260444,GO:0006402,P
FBgn0260444,GO:0017148,P
FBgn0034963,GO:0017148,P
FBgn0034963,GO:0030014,C
FBgn0034963,GO:0006402,P
FBgn0033029,GO:0005634,C
FBgn0033029,GO:0006355,P
FBgn0033029,GO:0004535,F
FBgn0033029,GO:0000289,P
FBgn0033029,GO:0030014,C
FBgn0033029,GO:0005737,C
FBgn0033029,GO:0005515,F
FBgn0033029,GO:0006402,P
FBgn0033029,GO:0017148,P
FBgn0033029,GO:0030015,C
FBgn0033029,GO:0000932,C
FBgn0044028,GO:0090090,P
FBgn0044028,GO:0005615,C
FBgn0044028,GO:0035220,P
FBgn0044028,GO:0019213,F
FBgn0044028,GO:0006507,P
FBgn0044028,GO:0090090,P
FBgn0044028,GO:0048190,P
FBgn0044028,GO:0048076,P
FBgn0044028,GO:1990699,F
FBgn0044028,GO:1990697,P
FBgn0044028,GO:0090090,P
FBgn0044028,GO:0090090,P
FBgn0044028,GO:0006507,P
FBgn0044028,GO:0004620,F
FBgn0044028,GO:0005615,C
FBgn0044028,GO:0007419,P
FBgn0044028,GO:0090090,P
FBgn0044028,GO:1990697,P
FBgn0044028,GO:1990699,F
FBgn0085428,GO:0005509,F
FBgn0085428,GO:0016175,F
FBgn0085428,GO:0055114,P
FBgn0085428,GO:0042554,P
FBgn0085428,GO:0045987,P
FBgn0085428,GO:0050850,P
FBgn0085428,GO:0030728,P
FBgn0265011,GO:0006508,P
FBgn0265011,GO:0004252,F
FBgn0265011,GO:0006508,P
FBgn0265011,GO:0004252,F
FBgn0024320,GO:0016021,C
FBgn0024320,GO:0005319,F
FBgn0024320,GO:0016125,P
FBgn0024320,GO:0007591,P
FBgn0024320,GO:0045456,P
FBgn0024320,GO:0032374,P
FBgn0024320,GO:0007291,P
FBgn0261675,GO:0007417,P
FBgn0261675,GO:0007391,P
FBgn0261675,GO:0007422,P
FBgn0261675,GO:0016021,C
FBgn0261675,GO:0030299,P
FBgn0031381,GO:0032367,P
FBgn0031381,GO:0015918,P
FBgn0031381,GO:0055092,P
FBgn0031381,GO:0045456,P
FBgn0031381,GO:0032934,F
FBgn0031381,GO:0008039,P
FBgn0031381,GO:0061057,P
FBgn0031381,GO:0005615,C
FBgn0031381,GO:0001530,F
FBgn0031381,GO:0042834,F
FBgn0031381,GO:0070891,F
FBgn0031381,GO:0030882,F
FBgn0038198,GO:0032367,P
FBgn0038198,GO:0015918,P
FBgn0038198,GO:0032934,F
FBgn0038198,GO:0045456,P
FBgn0038198,GO:0005615,C
FBgn0038198,GO:0032504,P
FBgn0037783,GO:0032367,P
FBgn0037783,GO:0015918,P
FBgn0037783,GO:0032934,F
FBgn0037782,GO:0032367,P
FBgn0037782,GO:0032934,F
FBgn0037782,GO:0015918,P
FBgn0051410,GO:0015918,P
FBgn0051410,GO:0032934,F
FBgn0051410,GO:0001530,F
FBgn0051410,GO:0005615,C
FBgn0051410,GO:0030882,F
FBgn0051410,GO:0070891,F
FBgn0051410,GO:0061057,P
FBgn0051410,GO:0042834,F
FBgn0039154,GO:0032367,P
FBgn0039154,GO:0032934,F
FBgn0039154,GO:0015918,P
FBgn0039800,GO:0007498,P
FBgn0039800,GO:0032367,P
FBgn0039800,GO:0042381,P
FBgn0039800,GO:0005576,C
FBgn0039800,GO:0015918,P
FBgn0039800,GO:0032934,F
FBgn0039801,GO:0032367,P
FBgn0039801,GO:0005576,C
FBgn0039801,GO:0042381,P
FBgn0039801,GO:0032934,F
FBgn0039801,GO:0015918,P
FBgn0039801,GO:0042834,F
FBgn0039801,GO:0070891,F
FBgn0039801,GO:0005615,C
FBgn0039801,GO:0030882,F
FBgn0039801,GO:0001530,F
FBgn0039735,GO:0006338,P
FBgn0039735,GO:0042393,F
FBgn0039735,GO:0005737,C
FBgn0039735,GO:0005634,C
FBgn0039735,GO:0035041,P
FBgn0039348,GO:0006511,P
FBgn0039348,GO:0098586,P
FBgn0039348,GO:0005654,C
FBgn0039348,GO:0005829,C
FBgn0039348,GO:0031625,F
FBgn0039348,GO:0043130,F
FBgn0039348,GO:0005515,F
FBgn0035092,GO:0007218,P
FBgn0035092,GO:0005184,F
FBgn0035092,GO:0005576,C
FBgn0035092,GO:0005615,C
FBgn0035092,GO:0005184,F
FBgn0035092,GO:0010753,P
FBgn0035092,GO:0048018,F
FBgn0040813,GO:0007218,P
FBgn0040813,GO:0005576,C
FBgn0040813,GO:0005184,F
FBgn0040813,GO:0005615,C
FBgn0040813,GO:0006959,P
FBgn0040813,GO:0005615,C
FBgn0042201,GO:0007218,P
FBgn0042201,GO:0005184,F
FBgn0042201,GO:0005576,C
FBgn0040717,GO:0007218,P
FBgn0040717,GO:0005184,F
FBgn0040717,GO:0005576,C
FBgn0030800,GO:0035859,C
FBgn0030800,GO:0005515,F
FBgn0030800,GO:0005737,C
FBgn0030800,GO:0048477,P
FBgn0030800,GO:0038202,P
FBgn0030800,GO:0034198,P
FBgn0030800,GO:0044754,C
FBgn0030800,GO:0045792,P
FBgn0030800,GO:0005634,C
FBgn0030800,GO:0007293,P
FBgn0030800,GO:0007293,P
FBgn0030800,GO:2000785,P
FBgn0030800,GO:0010508,P
FBgn0030800,GO:0006995,P
FBgn0030800,GO:1990130,C
FBgn0030800,GO:0035859,C
FBgn0030800,GO:1904262,P
FBgn0030800,GO:0032007,P
FBgn0030800,GO:0034198,P
FBgn0030800,GO:1904766,P
FBgn0030800,GO:0010898,P
FBgn0030800,GO:1904262,P
FBgn0036397,GO:0035859,C
FBgn0036397,GO:0044754,C
FBgn0036397,GO:0005634,C
FBgn0036397,GO:0038202,P
FBgn0036397,GO:0005737,C
FBgn0036397,GO:0005515,F
FBgn0036397,GO:0048477,P
FBgn0036397,GO:0045792,P
FBgn0036397,GO:0034198,P
FBgn0036397,GO:0007293,P
FBgn0036397,GO:0007293,P
FBgn0036397,GO:2000785,P
FBgn0036397,GO:1904262,P
FBgn0036397,GO:1990130,C
FBgn0036397,GO:0016239,P
FBgn0036397,GO:0035859,C
FBgn0036397,GO:1904262,P
FBgn0036397,GO:0061700,C
FBgn0036397,GO:0034198,P
FBgn0036397,GO:0032007,P
FBgn0036397,GO:1904766,P
FBgn0036397,GO:1904262,P
FBgn0036397,GO:0010898,P
FBgn0030344,GO:0006508,P
FBgn0030344,GO:0046872,F
FBgn0030344,GO:0004222,F
FBgn0030344,GO:0044183,F
FBgn0030344,GO:0061077,P
FBgn0030344,GO:0005739,C
FBgn0030344,GO:0101031,C
FBgn0264975,GO:0007560,P
FBgn0264975,GO:0005886,C
FBgn0264975,GO:0007158,P
FBgn0264975,GO:0005509,F
FBgn0264975,GO:0016319,P
FBgn0264975,GO:0008050,P
FBgn0264975,GO:0045924,P
FBgn0264975,GO:0008050,P
FBgn0264975,GO:0007173,P
FBgn0264975,GO:0016328,C
FBgn0264975,GO:0005918,C
FBgn0264975,GO:0035151,P
FBgn0264975,GO:0007409,P
FBgn0264975,GO:0019991,P
FBgn0264975,GO:0005919,C
FBgn0264975,GO:0072499,P
FBgn0264975,GO:0060857,P
FBgn0264975,GO:0050808,P
FBgn0264975,GO:0045924,P
FBgn0264975,GO:0008049,P
FBgn0264975,GO:0016319,P
FBgn0264975,GO:0048036,P
FBgn0264975,GO:0019991,P
FBgn0264975,GO:0021682,P
FBgn0264975,GO:0008366,P
FBgn0264975,GO:0048675,P
FBgn0264975,GO:0048813,P
FBgn0264975,GO:0005918,C
FBgn0264975,GO:0060857,P
FBgn0264975,GO:0061343,P
FBgn0264975,GO:0035011,P
FBgn0264975,GO:0005886,C
FBgn0264975,GO:0030175,C
FBgn0264975,GO:0050808,P
FBgn0264975,GO:0005918,C
FBgn0264975,GO:0035230,C
FBgn0264975,GO:0008045,P
FBgn0264975,GO:0005886,C
FBgn0020391,GO:0005886,C
FBgn0020391,GO:0004713,F
FBgn0020391,GO:0004714,F
FBgn0020391,GO:0007165,P
FBgn0020391,GO:0006468,P
FBgn0020391,GO:0004713,F
FBgn0020391,GO:0006468,P
FBgn0020391,GO:0005524,F
FBgn0020391,GO:0007169,P
FBgn0020391,GO:0046716,P
FBgn0020391,GO:0046716,P
FBgn0020391,GO:0046716,P
FBgn0020391,GO:0072499,P
FBgn0020391,GO:0042052,P
FBgn0004108,GO:0007409,P
FBgn0004108,GO:0005886,C
FBgn0004108,GO:0005886,C
FBgn0004108,GO:0007409,P
FBgn0004108,GO:0007411,P
FBgn0004108,GO:0007417,P
FBgn0004108,GO:0007413,P
FBgn0004108,GO:0016323,C
FBgn0004108,GO:0016323,C
FBgn0004108,GO:0005886,C
FBgn0004108,GO:0005737,C
FBgn0004108,GO:0052689,F
FBgn0038975,GO:0007268,P
FBgn0038975,GO:0050808,P
FBgn0038975,GO:0008306,P
FBgn0038975,GO:0007416,P
FBgn0038975,GO:0097105,P
FBgn0038975,GO:0072553,P
FBgn0038975,GO:0031594,C
FBgn0038975,GO:0061174,C
FBgn0038975,GO:0040012,P
FBgn0038975,GO:0019901,F
FBgn0038975,GO:0048488,P
FBgn0038975,GO:0061174,C
FBgn0038975,GO:1900073,P
FBgn0038975,GO:0031594,C
FBgn0038975,GO:1900244,P
FBgn0038975,GO:0040011,P
FBgn0038975,GO:1900073,P
FBgn0038975,GO:0005515,F
FBgn0038975,GO:1900244,P
FBgn0038975,GO:2000331,P
FBgn0038975,GO:0007274,P
FBgn0038975,GO:0040012,P
FBgn0038975,GO:0051124,P
FBgn0038975,GO:0097109,F
FBgn0038975,GO:0007274,P
FBgn0038975,GO:0071938,P
FBgn0038975,GO:0034185,F
FBgn0038975,GO:0097118,P
FBgn0038975,GO:0099056,C
FBgn0038975,GO:0051124,P
FBgn0038975,GO:0042043,F
FBgn0038975,GO:0098820,C
FBgn0038975,GO:0050808,P
FBgn0038975,GO:0043195,C
FBgn0013997,GO:0005886,C
FBgn0013997,GO:0005918,C
FBgn0013997,GO:0008104,P
FBgn0013997,GO:0007391,P
FBgn0013997,GO:0016080,P
FBgn0013997,GO:0016081,P
FBgn0013997,GO:0007391,P
FBgn0013997,GO:0005918,C
FBgn0013997,GO:0005887,C
FBgn0013997,GO:0007391,P
FBgn0013997,GO:0005918,C
FBgn0013997,GO:0045216,P
FBgn0013997,GO:0005918,C
FBgn0013997,GO:0008104,P
FBgn0013997,GO:0005918,C
FBgn0013997,GO:0005918,C
FBgn0013997,GO:0007163,P
FBgn0013997,GO:0007391,P
FBgn0013997,GO:0035151,P
FBgn0013997,GO:0005919,C
FBgn0013997,GO:0060857,P
FBgn0013997,GO:0019991,P
FBgn0013997,GO:0021682,P
FBgn0013997,GO:0008366,P
FBgn0013997,GO:0060857,P
FBgn0013997,GO:0008039,P
FBgn0013997,GO:0005886,C
FBgn0013997,GO:0003015,P
FBgn0013997,GO:0061343,P
FBgn0013997,GO:0048786,C
