"FBgn","ModID"
"FBgn0052939","red"
"FBgn0260469","pink"
"FBgn0265104","turquoise"
"FBgn0265105","red"
"FBgn0260467","black"
"FBgn0265101","black"
"FBgn0265102","black"
"FBgn0265103","blue"
"FBgn0003285","darkgrey"
"FBgn0264511","blue"
"FBgn0039634","salmon"
"FBgn0262127","royalblue"
"FBgn0039157","blue"
"FBgn0038039","black"
"FBgn0001248","grey"
"FBgn0039523","blue"
"FBgn0036729","blue"
"FBgn0032495","turquoise"
"FBgn0000411","turquoise"
"FBgn0000412","black"
"FBgn0000414","darkgreen"
"FBgn0000416","turquoise"
"FBgn0039109","cyan"
"FBgn0039108","turquoise"
"FBgn0039107","brown"
"FBgn0003464","salmon"
"FBgn0039102","turquoise"
"FBgn0039101","blue"
"FBgn0003462","cyan"
"FBgn0053519","turquoise"
"FBgn0031378","lightgreen"
"FBgn0031379","red"
"FBgn0031374","darkgreen"
"FBgn0031375","blue"
"FBgn0053512","blue"
"FBgn0053513","blue"
"FBgn0053514","brown"
"FBgn0053517","blue"
"FBgn0000449","black"
"FBgn0017545","lightyellow"
"FBgn0036056","turquoise"
"FBgn0052418","black"
"FBgn0262124","pink"
"FBgn0036502","black"
"FBgn0016762","black"
"FBgn0011260","grey"
"FBgn0013432","black"
"FBgn0266452","black"
"FBgn0266451","turquoise"
"FBgn0266450","turquoise"
"FBgn0283548","turquoise"
"FBgn0266456","turquoise"
"FBgn0266455","cyan"
"FBgn0283545","black"
"FBgn0266459","black"
"FBgn0037057","turquoise"
"FBgn0015946","turquoise"
"FBgn0015949","grey"
"FBgn0262825","brown"
"FBgn0262820","blue"
"FBgn0262828","red"
"FBgn0031598","royalblue"
"FBgn0032350","turquoise"
"FBgn0040322","turquoise"
"FBgn0031590","brown"
"FBgn0040028","red"
"FBgn0031597","grey"
"FBgn0035085","black"
"FBgn0030351","grey"
"FBgn0036819","darkturquoise"
"FBgn0030421","salmon"
"FBgn0037432","red"
"FBgn0037435","black"
"FBgn0030354","pink"
"FBgn0030425","turquoise"
"FBgn0036810","brown"
"FBgn0036811","darkturquoise"
"FBgn0036813","turquoise"
"FBgn0036814","grey"
"FBgn0036815","black"
"FBgn0029175","darkgrey"
"FBgn0036740","darkred"
"FBgn0036741","blue"
"FBgn0033990","black"
"FBgn0033996","royalblue"
"FBgn0052829","darkgreen"
"FBgn0033994","black"
"FBgn0036211","turquoise"
"FBgn0034985","turquoise"
"FBgn0036749","brown"
"FBgn0033998","grey"
"FBgn0033999","brown"
"FBgn0033339","grey"
"FBgn0034523","black"
"FBgn0034520","turquoise"
"FBgn0034521","red"
"FBgn0031946","brown"
"FBgn0034527","black"
"FBgn0284255","lightyellow"
"FBgn0284254","black"
"FBgn0034528","black"
"FBgn0034529","royalblue"
"FBgn0284251","black"
"FBgn0284250","turquoise"
"FBgn0284253","black"
"FBgn0036108","white"
"FBgn0002909","grey"
"FBgn0002901","black"
"FBgn0005632","royalblue"
"FBgn0002905","black"
"FBgn0039488","black"
"FBgn0026777","black"
"FBgn0031945","turquoise"
"FBgn0015582","black"
"FBgn0044011","turquoise"
"FBgn0052820","red"
"FBgn0010774","black"
"FBgn0013811","turquoise"
"FBgn0013810","grey"
"FBgn0013813","salmon"
"FBgn0013812","turquoise"
"FBgn0010357","brown"
"FBgn0010356","black"
"FBgn0010355","grey"
"FBgn0003062","black"
"FBgn0010352","turquoise"
"FBgn0010350","red"
"FBgn0051826","turquoise"
"FBgn0051352","turquoise"
"FBgn0051823","brown"
"FBgn0051821","brown"
"FBgn0004087","lightgreen"
"FBgn0037299","skyblue"
"FBgn0037295","blue"
"FBgn0037297","tan"
"FBgn0037296","blue"
"FBgn0265487","blue"
"FBgn0037292","turquoise"
"FBgn0085359","turquoise"
"FBgn0085358","brown"
"FBgn0050195","turquoise"
"FBgn0050197","turquoise"
"FBgn0050196","brown"
"FBgn0085423","blue"
"FBgn0085421","red"
"FBgn0085420","blue"
"FBgn0085427","turquoise"
"FBgn0085426","turquoise"
"FBgn0085357","turquoise"
"FBgn0085424","cyan"
"FBgn0029766","turquoise"
"FBgn0032067","brown"
"FBgn0032066","brown"
"FBgn0032061","turquoise"
"FBgn0004888","turquoise"
"FBgn0004889","grey"
"FBgn0283531","black"
"FBgn0004885","turquoise"
"FBgn0032069","brown"
"FBgn0032068","brown"
"FBgn0004880","blue"
"FBgn0053339","brown"
"FBgn0033199","red"
"FBgn0033192","blue"
"FBgn0033190","turquoise"
"FBgn0033191","grey"
"FBgn0033196","red"
"FBgn0033194","turquoise"
"FBgn0033195","black"
"FBgn0039929","black"
"FBgn0032248","black"
"FBgn0039299","turquoise"
"FBgn0039298","turquoise"
"FBgn0039297","turquoise"
"FBgn0032240","black"
"FBgn0032243","steelblue"
"FBgn0032242","black"
"FBgn0039925","blue"
"FBgn0039924","red"
"FBgn0039291","grey"
"FBgn0032246","black"
"FBgn0001612","pink"
"FBgn0001341","black"
"FBgn0014454","blue"
"FBgn0014455","black"
"FBgn0041252","black"
"FBgn0263220","blue"
"FBgn0014092","black"
"FBgn0262473","pink"
"FBgn0037996","brown"
"FBgn0037995","red"
"FBgn0053213","black"
"FBgn0037993","blue"
"FBgn0264344","turquoise"
"FBgn0027836","red"
"FBgn0037998","turquoise"
"FBgn0037999","grey"
"FBgn0035590","lightgreen"
"FBgn0035591","black"
"FBgn0035592","brown"
"FBgn0035593","black"
"FBgn0264341","brown"
"FBgn0260645","blue"
"FBgn0028523","blue"
"FBgn0028527","blue"
"FBgn0025334","red"
"FBgn0028525","black"
"FBgn0025336","black"
"FBgn0029693","blue"
"FBgn0029690","blue"
"FBgn0029123","blue"
"FBgn0029696","black"
"FBgn0029697","black"
"FBgn0263241","blue"
"FBgn0038526","blue"
"FBgn0038524","red"
"FBgn0038525","blue"
"FBgn0035734","turquoise"
"FBgn0035735","white"
"FBgn0035736","brown"
"FBgn0035041","blue"
"FBgn0267811","blue"
"FBgn0051678","darkgreen"
"FBgn0003612","grey"
"FBgn0031745","turquoise"
"FBgn0031296","black"
"FBgn0031741","brown"
"FBgn0031740","tan"
"FBgn0265169","grey"
"FBgn0031299","blue"
"FBgn0031298","blue"
"FBgn0017482","turquoise"
"FBgn0036181","turquoise"
"FBgn0010078","skyblue"
"FBgn0052036","grey"
"FBgn0052037","red"
"FBgn0036184","black"
"FBgn0025595","turquoise"
"FBgn0052039","tan"
"FBgn0025592","turquoise"
"FBgn0029718","lightgreen"
"FBgn0010905","pink"
"FBgn0267601","grey"
"FBgn0010909","grey"
"FBgn0261552","turquoise"
"FBgn0043010","black"
"FBgn0026160","turquoise"
"FBgn0265311","turquoise"
"FBgn0265310","turquoise"
"FBgn0265313","turquoise"
"FBgn0026169","turquoise"
"FBgn0262478","red"
"FBgn0261556","darkgreen"
"FBgn0264309","turquoise"
"FBgn0264308","blue"
"FBgn0266735","grey"
"FBgn0264301","blue"
"FBgn0264303","black"
"FBgn0261006","turquoise"
"FBgn0264305","darkgrey"
"FBgn0264307","red"
"FBgn0037573","black"
"FBgn0051800","turquoise"
"FBgn0250910","blue"
"FBgn0051105","turquoise"
"FBgn0051106","brown"
"FBgn0051100","turquoise"
"FBgn0051103","turquoise"
"FBgn0051102","turquoise"
"FBgn0267649","blue"
"FBgn0267648","blue"
"FBgn0051109","pink"
"FBgn0051108","black"
"FBgn0053337","brown"
"FBgn0038579","red"
"FBgn0000996","black"
"FBgn0259139","darkgreen"
"FBgn0033405","grey"
"FBgn0039734","blue"
"FBgn0039735","black"
"FBgn0039736","brown"
"FBgn0039737","turquoise"
"FBgn0039730","salmon"
"FBgn0039731","black"
"FBgn0039732","black"
"FBgn0039733","black"
"FBgn0039738","blue"
"FBgn0031127","turquoise"
"FBgn0031126","black"
"FBgn0030658","black"
"FBgn0030659","black"
"FBgn0037358","grey"
"FBgn0037359","black"
"FBgn0037608","black"
"FBgn0037609","grey"
"FBgn0037354","brown"
"FBgn0037607","cyan"
"FBgn0014135","turquoise"
"FBgn0030653","brown"
"FBgn0037350","black"
"FBgn0030655","black"
"FBgn0030657","tan"
"FBgn0011742","black"
"FBgn0011741","black"
"FBgn0011740","pink"
"FBgn0011747","grey"
"FBgn0011746","red"
"FBgn0011745","lightgreen"
"FBgn0266668","turquoise"
"FBgn0266669","black"
"FBgn0037468","grey"
"FBgn0266666","greenyellow"
"FBgn0266667","pink"
"FBgn0035572","brown"
"FBgn0030309","turquoise"
"FBgn0265161","turquoise"
"FBgn0040285","cyan"
"FBgn0040281","blue"
"FBgn0040931","grey"
"FBgn0035147","turquoise"
"FBgn0014869","darkred"
"FBgn0014868","grey"
"FBgn0041087","black"
"FBgn0035146","turquoise"
"FBgn0050502","cyan"
"FBgn0050503","turquoise"
"FBgn0034053","turquoise"
"FBgn0038465","turquoise"
"FBgn0014863","turquoise"
"FBgn0038857","black"
"FBgn0035574","darkgrey"
"FBgn0027348","black"
"FBgn0027342","black"
"FBgn0027343","blue"
"FBgn0033297","brown"
"FBgn0027341","turquoise"
"FBgn0034959","red"
"FBgn0034958","turquoise"
"FBgn0035141","black"
"FBgn0083055","blue"
"FBgn0030306","turquoise"
"FBgn0034951","blue"
"FBgn0034950","blue"
"FBgn0034956","turquoise"
"FBgn0037467","turquoise"
"FBgn0040235","black"
"FBgn0030304","turquoise"
"FBgn0038063","blue"
"FBgn0083050","brown"
"FBgn0037465","turquoise"
"FBgn0038065","red"
"FBgn0032378","black"
"FBgn0013467","blue"
"FBgn0037824","red"
"FBgn0036000","black"
"FBgn0036007","blue"
"FBgn0036005","black"
"FBgn0036004","lightcyan"
"FBgn0033075","darkturquoise"
"FBgn0266276","turquoise"
"FBgn0261955","turquoise"
"FBgn0261954","pink"
"FBgn0036551","cyan"
"FBgn0032377","turquoise"
"FBgn0036553","turquoise"
"FBgn0036552","cyan"
"FBgn0053107","grey"
"FBgn0004192","red"
"FBgn0015622","grey"
"FBgn0015623","brown"
"FBgn0015625","black"
"FBgn0032373","brown"
"FBgn0001114","turquoise"
"FBgn0036225","blue"
"FBgn0028541","grey"
"FBgn0036224","red"
"FBgn0035921","red"
"FBgn0035923","pink"
"FBgn0035922","red"
"FBgn0035929","brown"
"FBgn0033756","blue"
"FBgn0033757","black"
"FBgn0041702","black"
"FBgn0086668","turquoise"
"FBgn0001234","turquoise"
"FBgn0250867","red"
"FBgn0053258","brown"
"FBgn0033752","pink"
"FBgn0021776","brown"
"FBgn0004698","grey"
"FBgn0051617","black"
"FBgn0037647","brown"
"FBgn0052625","black"
"FBgn0037644","black"
"FBgn0052626","blue"
"FBgn0037317","black"
"FBgn0034513","turquoise"
"FBgn0035122","black"
"FBgn0034512","turquoise"
"FBgn0083003","turquoise"
"FBgn0031918","brown"
"FBgn0083001","cyan"
"FBgn0083000","turquoise"
"FBgn0083007","grey"
"FBgn0037648","cyan"
"FBgn0083005","turquoise"
"FBgn0083004","turquoise"
"FBgn0032652","turquoise"
"FBgn0267320","black"
"FBgn0032656","grey"
"FBgn0034572","grey"
"FBgn0260446","blue"
"FBgn0052484","black"
"FBgn0260444","black"
"FBgn0260442","turquoise"
"FBgn0052483","brown"
"FBgn0260441","darkred"
"FBgn0025454","turquoise"
"FBgn0031910","brown"
"FBgn0025456","cyan"
"FBgn0025457","black"
"FBgn0003261","blue"
"FBgn0003267","blue"
"FBgn0033051","darkturquoise"
"FBgn0031913","turquoise"
"FBgn0034032","grey"
"FBgn0032086","cyan"
"FBgn0262794","turquoise"
"FBgn0029596","black"
"FBgn0086451","black"
"FBgn0086450","turquoise"
"FBgn0062928","lightgreen"
"FBgn0063386","grey"
"FBgn0267555","black"
"FBgn0039120","black"
"FBgn0039125","black"
"FBgn0003401","black"
"FBgn0259704","black"
"FBgn0039129","black"
"FBgn0039128","black"
"FBgn0038589","red"
"FBgn0053532","brown"
"FBgn0053533","brown"
"FBgn0053531","blue"
"FBgn0031351","black"
"FBgn0031359","turquoise"
"FBgn0017561","pink"
"FBgn0035756","blue"
"FBgn0012042","turquoise"
"FBgn0017567","turquoise"
"FBgn0017566","turquoise"
"FBgn0035754","black"
"FBgn0044046","black"
"FBgn0044047","blue"
"FBgn0030530","black"
"FBgn0044048","red"
"FBgn0035753","turquoise"
"FBgn0038582","turquoise"
"FBgn0283561","black"
"FBgn0035751","cyan"
"FBgn0030164","turquoise"
"FBgn0030537","white"
"FBgn0030536","grey"
"FBgn0031456","black"
"FBgn0023549","cyan"
"FBgn0263447","turquoise"
"FBgn0263446","grey"
"FBgn0263445","turquoise"
"FBgn0263444","blue"
"FBgn0263442","turquoise"
"FBgn0263441","blue"
"FBgn0263449","blue"
"FBgn0004921","blue"
"FBgn0019982","turquoise"
"FBgn0002631","brown"
"FBgn0004432","black"
"FBgn0266787","turquoise"
"FBgn0052311","turquoise"
"FBgn0034720","red"
"FBgn0034722","pink"
"FBgn0034723","turquoise"
"FBgn0034724","turquoise"
"FBgn0034726","black"
"FBgn0034727","black"
"FBgn0034728","grey"
"FBgn0034729","black"
"FBgn0034098","black"
"FBgn0004924","black"
"FBgn0038651","turquoise"
"FBgn0038652","turquoise"
"FBgn0038653","blue"
"FBgn0038654","blue"
"FBgn0004435","red"
"FBgn0038658","brown"
"FBgn0038659","red"
"FBgn0004926","greenyellow"
"FBgn0041624","red"
"FBgn0036833","brown"
"FBgn0030407","turquoise"
"FBgn0030406","red"
"FBgn0036836","turquoise"
"FBgn0030400","blue"
"FBgn0030403","grey"
"FBgn0036835","turquoise"
"FBgn0036838","black"
"FBgn0036839","turquoise"
"FBgn0030408","red"
"FBgn0267659","red"
"FBgn0034893","grey"
"FBgn0034897","turquoise"
"FBgn0034894","grey"
"FBgn0004380","blue"
"FBgn0284237","black"
"FBgn0038388","skyblue"
"FBgn0040636","turquoise"
"FBgn0034540","turquoise"
"FBgn0284232","cyan"
"FBgn0010113","pink"
"FBgn0034543","turquoise"
"FBgn0038380","cyan"
"FBgn0038381","pink"
"FBgn0038387","brown"
"FBgn0038385","turquoise"
"FBgn0026751","black"
"FBgn0267781","turquoise"
"FBgn0010309","tan"
"FBgn0041626","red"
"FBgn0285952","grey"
"FBgn0082989","blue"
"FBgn0082988","turquoise"
"FBgn0082980","turquoise"
"FBgn0082983","blue"
"FBgn0082986","turquoise"
"FBgn0010379","grey"
"FBgn0015321","black"
"FBgn0031459","darkred"
"FBgn0015320","black"
"FBgn0021906","turquoise"
"FBgn0015776","cyan"
"FBgn0051370","turquoise"
"FBgn0051371","turquoise"
"FBgn0051832","turquoise"
"FBgn0051374","turquoise"
"FBgn0267439","blue"
"FBgn0033623","turquoise"
"FBgn0267435","red"
"FBgn0262150","turquoise"
"FBgn0267431","red"
"FBgn0260943","blue"
"FBgn0260942","turquoise"
"FBgn0260941","grey"
"FBgn0000038","blue"
"FBgn0260945","grey"
"FBgn0265464","salmon"
"FBgn0000032","black"
"FBgn0000037","blue"
"FBgn0000036","blue"
"FBgn0025833","blue"
"FBgn0036768","turquoise"
"FBgn0036769","pink"
"FBgn0085409","blue"
"FBgn0085408","turquoise"
"FBgn0085405","turquoise"
"FBgn0085404","blue"
"FBgn0036760","grey"
"FBgn0036761","black"
"FBgn0036766","brown"
"FBgn0036767","brown"
"FBgn0036764","black"
"FBgn0036765","turquoise"
"FBgn0031629","turquoise"
"FBgn0032008","blue"
"FBgn0032006","turquoise"
"FBgn0032005","black"
"FBgn0032004","turquoise"
"FBgn0043841","turquoise"
"FBgn0032001","turquoise"
"FBgn0032000","grey"
"FBgn0004860","grey"
"FBgn0004861","blue"
"FBgn0037019","grey"
"FBgn0037018","lightgreen"
"FBgn0004864","lightcyan"
"FBgn0004865","blue"
"FBgn0004867","lightyellow"
"FBgn0267469","blue"
"FBgn0037011","darkred"
"FBgn0037010","blue"
"FBgn0037017","tan"
"FBgn0037016","cyan"
"FBgn0037015","blue"
"FBgn0051812","grey"
"FBgn0005198","grey"
"FBgn0267465","turquoise"
"FBgn0036498","turquoise"
"FBgn0036494","turquoise"
"FBgn0036493","darkturquoise"
"FBgn0267461","turquoise"
"FBgn0037552","turquoise"
"FBgn0010433","turquoise"
"FBgn0024294","grey"
"FBgn0033645","turquoise"
"FBgn0053054","turquoise"
"FBgn0053057","blue"
"FBgn0053056","turquoise"
"FBgn0001320","turquoise"
"FBgn0001321","turquoise"
"FBgn0001323","turquoise"
"FBgn0267462","cyan"
"FBgn0263209","turquoise"
"FBgn0263208","turquoise"
"FBgn0263207","turquoise"
"FBgn0263200","turquoise"
"FBgn0053230","turquoise"
"FBgn0053233","blue"
"FBgn0053234","red"
"FBgn0024196","lightyellow"
"FBgn0024194","black"
"FBgn0013278","turquoise"
"FBgn0038897","turquoise"
"FBgn0038894","turquoise"
"FBgn0038893","brown"
"FBgn0038890","grey"
"FBgn0037551","blue"
"FBgn0033710","blue"
"FBgn0033712","black"
"FBgn0033713","black"
"FBgn0260747","turquoise"
"FBgn0033716","salmon"
"FBgn0033717","cyan"
"FBgn0028504","darkgrey"
"FBgn0028507","tan"
"FBgn0028506","black"
"FBgn0022936","black"
"FBgn0028500","red"
"FBgn0022935","pink"
"FBgn0264564","turquoise"
"FBgn0028509","red"
"FBgn0024998","black"
"FBgn0053137","turquoise"
"FBgn0024992","black"
"FBgn0024993","black"
"FBgn0024991","black"
"FBgn0024996","darkred"
"FBgn0024997","turquoise"
"FBgn0024994","black"
"FBgn0024995","cyan"
"FBgn0035713","tan"
"FBgn0035710","turquoise"
"FBgn0035711","turquoise"
"FBgn0035714","greenyellow"
"FBgn0035715","grey"
"FBgn0002673","black"
"FBgn0030800","black"
"FBgn0035719","blue"
"FBgn0038144","turquoise"
"FBgn0003676","black"
"FBgn0267390","red"
"FBgn0040020","black"
"FBgn0033344","blue"
"FBgn0032409","black"
"FBgn0260789","black"
"FBgn0052549","turquoise"
"FBgn0039328","turquoise"
"FBgn0052016","grey"
"FBgn0260780","black"
"FBgn0052544","darkgrey"
"FBgn0052010","darkgreen"
"FBgn0052547","blue"
"FBgn0264491","turquoise"
"FBgn0264490","turquoise"
"FBgn0264493","black"
"FBgn0264492","black"
"FBgn0264495","royalblue"
"FBgn0264494","turquoise"
"FBgn0267189","red"
"FBgn0051028","turquoise"
"FBgn0262631","turquoise"
"FBgn0262636","red"
"FBgn0029105","blue"
"FBgn0027539","black"
"FBgn0040022","grey"
"FBgn0037530","black"
"FBgn0027538","turquoise"
"FBgn0032406","blue"
"FBgn0052602","black"
"FBgn0039325","turquoise"
"FBgn0025712","turquoise"
"FBgn0039324","turquoise"
"FBgn0025716","black"
"FBgn0051759","black"
"FBgn0003090","turquoise"
"FBgn0003091","red"
"FBgn0033763","brown"
"FBgn0003093","grey"
"FBgn0261786","black"
"FBgn0261787","pink"
"FBgn0036886","black"
"FBgn0064126","black"
"FBgn0031725","blue"
"FBgn0261789","black"
"FBgn0030098","brown"
"FBgn0033526","black"
"FBgn0030096","black"
"FBgn0030097","brown"
"FBgn0030092","black"
"FBgn0030093","black"
"FBgn0030090","grey"
"FBgn0030091","salmon"
"FBgn0033524","turquoise"
"FBgn0051200","turquoise"
"FBgn0000206","red"
"FBgn0266237","brown"
"FBgn0259150","blue"
"FBgn0259152","lightcyan"
"FBgn0039719","turquoise"
"FBgn0039714","brown"
"FBgn0033520","turquoise"
"FBgn0039712","black"
"FBgn0039713","darkred"
"FBgn0039710","black"
"FBgn0039711","black"
"FBgn0034391","blue"
"FBgn0034390","turquoise"
"FBgn0034392","cyan"
"FBgn0034394","turquoise"
"FBgn0034397","blue"
"FBgn0034396","blue"
"FBgn0034399","lightyellow"
"FBgn0034398","turquoise"
"FBgn0037534","turquoise"
"FBgn0037166","blue"
"FBgn0037376","black"
"FBgn0030897","blue"
"FBgn0041713","turquoise"
"FBgn0037375","blue"
"FBgn0037372","black"
"FBgn0030893","cyan"
"FBgn0030674","grey"
"FBgn0030675","brown"
"FBgn0030678","grey"
"FBgn0037164","turquoise"
"FBgn0030899","black"
"FBgn0030395","red"
"FBgn0011769","grey"
"FBgn0011768","lightyellow"
"FBgn0037535","black"
"FBgn0011766","black"
"FBgn0011761","black"
"FBgn0011760","darkgreen"
"FBgn0011763","black"
"FBgn0011762","black"
"FBgn0029818","black"
"FBgn0029819","tan"
"FBgn0029810","blue"
"FBgn0266421","black"
"FBgn0029814","blue"
"FBgn0038475","turquoise"
"FBgn0010583","darkgrey"
"FBgn0267824","black"
"FBgn0051163","pink"
"FBgn0051161","blue"
"FBgn0000326","grey"
"FBgn0033273","tan"
"FBgn0033272","grey"
"FBgn0033271","cyan"
"FBgn0002577","brown"
"FBgn0266428","black"
"FBgn0033275","brown"
"FBgn0033274","turquoise"
"FBgn0022153","grey"
"FBgn0263929","royalblue"
"FBgn0034978","blue"
"FBgn0083979","turquoise"
"FBgn0083978","black"
"FBgn0083977","red"
"FBgn0083976","grey"
"FBgn0083975","blue"
"FBgn0000320","darkgrey"
"FBgn0083973","turquoise"
"FBgn0083972","turquoise"
"FBgn0034972","turquoise"
"FBgn0033627","red"
"FBgn0038049","black"
"FBgn0038045","blue"
"FBgn0038047","lightcyan"
"FBgn0038046","black"
"FBgn0034856","blue"
"FBgn0038043","black"
"FBgn0259933","turquoise"
"FBgn0002571","brown"
"FBgn0266251","red"
"FBgn0261973","grey"
"FBgn0261975","turquoise"
"FBgn0033010","blue"
"FBgn0013469","turquoise"
"FBgn0036029","turquoise"
"FBgn0036028","black"
"FBgn0033019","black"
"FBgn0036538","black"
"FBgn0015602","black"
"FBgn0015600","darkgrey"
"FBgn0040629","brown"
"FBgn0051781","turquoise"
"FBgn0015609","red"
"FBgn0051785","blue"
"FBgn0001133","black"
"FBgn0001134","turquoise"
"FBgn0001137","turquoise"
"FBgn0004456","cyan"
"FBgn0001139","black"
"FBgn0001138","turquoise"
"FBgn0034230","grey"
"FBgn0035255","red"
"FBgn0263490","lightcyan"
"FBgn0005322","greenyellow"
"FBgn0000547","grey"
"FBgn0065047","lightyellow"
"FBgn0030246","black"
"FBgn0034231","black"
"FBgn0030245","turquoise"
"FBgn0051075","tan"
"FBgn0034156","blue"
"FBgn0260648","black"
"FBgn0030715","red"
"FBgn0035203","grey"
"FBgn0032210","blue"
"FBgn0037562","brown"
"FBgn0265699","blue"
"FBgn0030717","black"
"FBgn0038389","black"
"FBgn0052181","turquoise"
"FBgn0005386","royalblue"
"FBgn0030716","red"
"FBgn0039977","black"
"FBgn0085246","turquoise"
"FBgn0085351","blue"
"FBgn0085245","black"
"FBgn0085243","brown"
"FBgn0035171","blue"
"FBgn0033449","black"
"FBgn0262401","red"
"FBgn0039979","blue"
"FBgn0023416","blue"
"FBgn0032638","turquoise"
"FBgn0032639","turquoise"
"FBgn0024291","grey"
"FBgn0024293","turquoise"
"FBgn0086611","turquoise"
"FBgn0086613","black"
"FBgn0035948","red"
"FBgn0035947","black"
"FBgn0035945","black"
"FBgn0035944","grey"
"FBgn0035943","red"
"FBgn0035942","black"
"FBgn0035941","brown"
"FBgn0028996","blue"
"FBgn0028997","black"
"FBgn0028992","black"
"FBgn0028993","red"
"FBgn0028990","turquoise"
"FBgn0028991","grey"
"FBgn0264989","turquoise"
"FBgn0028999","turquoise"
"FBgn0039620","turquoise"
"FBgn0033443","grey"
"FBgn0003249","red"
"FBgn0003248","red"
"FBgn0037812","black"
"FBgn0037811","black"
"FBgn0037810","black"
"FBgn0037817","turquoise"
"FBgn0037816","turquoise"
"FBgn0037815","greenyellow"
"FBgn0037814","black"
"FBgn0037819","turquoise"
"FBgn0086472","turquoise"
"FBgn0037705","blue"
"FBgn0062413","blue"
"FBgn0041224","blue"
"FBgn0037703","grey"
"FBgn0037702","pink"
"FBgn0003429","turquoise"
"FBgn0067622","black"
"FBgn0003423","darkgrey"
"FBgn0037700","black"
"FBgn0067629","black"
"FBgn0034753","black"
"FBgn0042712","black"
"FBgn0037291","turquoise"
"FBgn0034027","turquoise"
"FBgn0264984","turquoise"
"FBgn0053554","royalblue"
"FBgn0053556","turquoise"
"FBgn0034025","black"
"FBgn0034854","blue"
"FBgn0040705","brown"
"FBgn0026060","pink"
"FBgn0035360","brown"
"FBgn0053558","grey"
"FBgn0051072","turquoise"
"FBgn0031055","turquoise"
"FBgn0031054","black"
"FBgn0051446","brown"
"FBgn0034029","black"
"FBgn0016726","darkred"
"FBgn0266418","grey"
"FBgn0266417","turquoise"
"FBgn0266416","red"
"FBgn0266414","turquoise"
"FBgn0261373","black"
"FBgn0266412","black"
"FBgn0266411","steelblue"
"FBgn0266410","black"
"FBgn0028693","greenyellow"
"FBgn0037430","brown"
"FBgn0263469","red"
"FBgn0263468","blue"
"FBgn0263467","grey"
"FBgn0037433","turquoise"
"FBgn0034708","steelblue"
"FBgn0034709","brown"
