"","Var1","Freq"
"5394","MSTRG.11774",1
"5395","MSTRG.11775",8
"5396","MSTRG.11776",5
"5397","MSTRG.11777",3
"5398","MSTRG.11778",2
"5399","MSTRG.11779",6
"5400","MSTRG.1178",1
"5401","MSTRG.11780",57
"5402","MSTRG.11781",3
"5403","MSTRG.11782",1
"5404","MSTRG.11783",3
"5405","MSTRG.11784",1
"5406","MSTRG.11785",10
"5407","MSTRG.11786",4
"5408","MSTRG.11787",23
"5409","MSTRG.11788",1
"5410","MSTRG.11789",1
"5411","MSTRG.1179",2
"5412","MSTRG.11790",1
"5413","MSTRG.11791",1
"5414","MSTRG.11792",8
"5415","MSTRG.11793",17
"5416","MSTRG.11794",1
"5417","MSTRG.11795",2
"5418","MSTRG.11796",1
"5419","MSTRG.11797",5
"5420","MSTRG.11798",2
"5421","MSTRG.11799",15
"5422","MSTRG.118",1
"5423","MSTRG.1180",1
"5424","MSTRG.11800",29
"5425","MSTRG.11801",1
"5426","MSTRG.11802",1
"5427","MSTRG.11803",2
"5428","MSTRG.11804",1
"5429","MSTRG.11805",6
"5430","MSTRG.11806",1
"5431","MSTRG.11807",1
"5432","MSTRG.11808",1
"5433","MSTRG.11809",1
"5434","MSTRG.1181",1
"5435","MSTRG.11810",9
"5436","MSTRG.11811",36
"5437","MSTRG.11812",1
"5438","MSTRG.11813",9
"5439","MSTRG.11814",7
"5440","MSTRG.11815",2
"5441","MSTRG.11816",2
"5442","MSTRG.11817",2
"5443","MSTRG.11818",1
"5444","MSTRG.11819",42
"5445","MSTRG.1182",7
"5446","MSTRG.11820",1
"5447","MSTRG.11821",1
"5448","MSTRG.11822",7
"5449","MSTRG.11823",9
"5450","MSTRG.11824",7
"5451","MSTRG.11825",1
"5452","MSTRG.11826",20
"5453","MSTRG.11827",4
"5454","MSTRG.11828",4
"5455","MSTRG.11829",4
"5456","MSTRG.1183",1
"5457","MSTRG.11830",34
"5458","MSTRG.11831",1
"5459","MSTRG.11832",1
"5460","MSTRG.11833",1
"5461","MSTRG.11834",3
"5462","MSTRG.11835",1
"5463","MSTRG.11836",2
"5464","MSTRG.11837",15
"5465","MSTRG.11838",13
"5466","MSTRG.11839",1
"5467","MSTRG.1184",1
"5468","MSTRG.11840",1
"5469","MSTRG.11841",1
"5470","MSTRG.11842",5
"5471","MSTRG.11843",1
"5472","MSTRG.11844",9
"5473","MSTRG.11845",69
"5474","MSTRG.11846",5
"5475","MSTRG.11847",19
"5476","MSTRG.11848",8
"5477","MSTRG.11849",6
"5478","MSTRG.1185",1
"5479","MSTRG.11850",11
"5480","MSTRG.11851",5
"5481","MSTRG.11852",5
"5482","MSTRG.11853",14
"5483","MSTRG.11854",8
"5484","MSTRG.11855",1
"5485","MSTRG.11856",12
"5486","MSTRG.11857",1
"5487","MSTRG.11858",5
"5488","MSTRG.11859",3
"5489","MSTRG.1186",2
"5490","MSTRG.11860",2
"5491","MSTRG.11861",27
"5492","MSTRG.11862",2
"5493","MSTRG.11863",1
"5494","MSTRG.11864",8
"5495","MSTRG.11865",9
"5496","MSTRG.11866",14
"5497","MSTRG.11867",6
"5498","MSTRG.11868",1
"5499","MSTRG.11869",4
"5500","MSTRG.1187",2
"5501","MSTRG.11870",1
"5502","MSTRG.11871",11
"5503","MSTRG.11872",1
"5504","MSTRG.11873",1
"5505","MSTRG.11874",1
"5506","MSTRG.11875",14
"5507","MSTRG.11876",19
"5508","MSTRG.11877",5
"5509","MSTRG.11878",1
"5510","MSTRG.11879",41
"5511","MSTRG.1188",9
"5512","MSTRG.11880",1
"5513","MSTRG.11881",3
"5514","MSTRG.11882",4
"5515","MSTRG.11883",5
"5516","MSTRG.11884",11
"5517","MSTRG.11885",1
"5518","MSTRG.11886",1
"5519","MSTRG.11887",5
"5520","MSTRG.11888",5
"5521","MSTRG.11889",4
"5522","MSTRG.1189",1
"5523","MSTRG.11890",6
"5524","MSTRG.11891",12
"5525","MSTRG.11892",2
"5526","MSTRG.11893",3
"5527","MSTRG.11894",3
"5528","MSTRG.11895",39
"5529","MSTRG.11896",26
"5530","MSTRG.11897",9
"5531","MSTRG.11898",9
"5532","MSTRG.11899",9
"5533","MSTRG.119",2
"5534","MSTRG.1190",4
"5535","MSTRG.11900",7
"5536","MSTRG.11901",2
"5537","MSTRG.11902",16
"5538","MSTRG.11903",19
"5539","MSTRG.11904",10
"5540","MSTRG.11905",4
"5541","MSTRG.11906",16
"5542","MSTRG.11907",1
"5543","MSTRG.11908",9
"5544","MSTRG.11909",1
"5545","MSTRG.1191",1
"5546","MSTRG.11910",1
"5547","MSTRG.11911",1
"5548","MSTRG.11912",1
"5549","MSTRG.11913",3
"5550","MSTRG.11914",1
"5551","MSTRG.11915",1
"5552","MSTRG.11916",3
"5553","MSTRG.11917",1
"5554","MSTRG.11918",1
"5555","MSTRG.11919",1
"5556","MSTRG.1192",27
"5557","MSTRG.11920",1
"5558","MSTRG.11921",1
"5559","MSTRG.11922",1
"5560","MSTRG.11923",1
"5561","MSTRG.11924",1
"5562","MSTRG.11925",2
"5563","MSTRG.11926",1
"5564","MSTRG.11927",1
"5565","MSTRG.11928",1
"5566","MSTRG.11929",1
"5567","MSTRG.1193",3
"5568","MSTRG.11930",1
"5569","MSTRG.11931",1
"5570","MSTRG.11932",1
"5571","MSTRG.11933",1
"5572","MSTRG.11934",3
"5573","MSTRG.11935",14
"5574","MSTRG.11936",16
"5575","MSTRG.11937",14
"5576","MSTRG.11938",1
"5577","MSTRG.11939",20
"5578","MSTRG.1194",1
"5579","MSTRG.11940",2
"5580","MSTRG.11941",6
"5581","MSTRG.11942",8
"5582","MSTRG.11943",2
"5583","MSTRG.11944",1
"5584","MSTRG.11945",5
"5585","MSTRG.11946",6
"5586","MSTRG.11947",2
"5587","MSTRG.11948",5
"5588","MSTRG.11949",2
"5589","MSTRG.1195",3
"5590","MSTRG.11950",3
"5591","MSTRG.11951",3
"5592","MSTRG.11952",23
"5593","MSTRG.11953",5
"5594","MSTRG.11954",3
"5595","MSTRG.11955",4
"5596","MSTRG.11956",1
"5597","MSTRG.11957",1
"5598","MSTRG.11958",1
"5599","MSTRG.11959",7
"5600","MSTRG.1196",5
"5601","MSTRG.11960",1
"5602","MSTRG.11961",1
"5603","MSTRG.11962",1
"5604","MSTRG.11963",8
"5605","MSTRG.11964",1
"5606","MSTRG.11965",2
"5607","MSTRG.11966",1
"5608","MSTRG.11967",1
"5609","MSTRG.11968",1
"5610","MSTRG.11969",1
"5611","MSTRG.1197",4
"5612","MSTRG.11970",1
"5613","MSTRG.11971",1
"5614","MSTRG.11972",1
"5615","MSTRG.11973",1
"5616","MSTRG.11974",3
"5617","MSTRG.11975",1
"5618","MSTRG.11976",4
"5619","MSTRG.11977",2
"5620","MSTRG.11978",3
"5621","MSTRG.11979",6
"5622","MSTRG.1198",1
"5623","MSTRG.11980",5
"5624","MSTRG.11981",2
"5625","MSTRG.11982",3
"5626","MSTRG.11983",1
"5627","MSTRG.11984",2
"5628","MSTRG.11985",9
"5629","MSTRG.11986",2
"5630","MSTRG.11987",13
"5631","MSTRG.11988",1
"5632","MSTRG.11989",2
"5633","MSTRG.1199",1
"5634","MSTRG.11990",6
"5635","MSTRG.11991",1
"5636","MSTRG.11992",5
"5637","MSTRG.11993",20
"5638","MSTRG.11994",14
"5639","MSTRG.11995",2
"5640","MSTRG.11996",2
"5641","MSTRG.11997",1
"5642","MSTRG.11998",1
"5643","MSTRG.11999",2
"5644","MSTRG.12",1
"5645","MSTRG.120",1
"5646","MSTRG.1200",3
"5647","MSTRG.12000",4
"5648","MSTRG.12001",6
"5649","MSTRG.12002",1
"5650","MSTRG.12003",8
"5651","MSTRG.12004",4
"5652","MSTRG.12005",3
"5653","MSTRG.12006",3
"5654","MSTRG.12007",4
"5655","MSTRG.12008",9
"5656","MSTRG.12009",12
"5657","MSTRG.1201",1
"5658","MSTRG.12010",1
"5659","MSTRG.12011",2
"5660","MSTRG.12012",1
"5661","MSTRG.12013",3
"5662","MSTRG.12014",1
"5663","MSTRG.12015",2
"5664","MSTRG.12016",1
"5665","MSTRG.12017",1
"5666","MSTRG.12018",1
"5667","MSTRG.12019",3
"5668","MSTRG.1202",1
"5669","MSTRG.12020",2
"5670","MSTRG.12021",3
"5671","MSTRG.12022",1
"5672","MSTRG.12023",2
"5673","MSTRG.12024",2
"5674","MSTRG.12025",2
"5675","MSTRG.12026",3
"5676","MSTRG.12027",21
"5677","MSTRG.12028",1
"5678","MSTRG.12029",2
"5679","MSTRG.1203",4
"5680","MSTRG.12030",1
"5681","MSTRG.12031",1
"5682","MSTRG.12032",2
"5683","MSTRG.12033",7
"5684","MSTRG.12034",1
"5685","MSTRG.12035",1
"5686","MSTRG.12036",1
"5687","MSTRG.12037",2
"5688","MSTRG.12038",6
"5689","MSTRG.12039",1
"5690","MSTRG.1204",2
"5691","MSTRG.12040",1
"5692","MSTRG.12041",2
"5693","MSTRG.12042",1
"5694","MSTRG.12043",3
"5695","MSTRG.12044",3
"5696","MSTRG.12045",1
"5697","MSTRG.12046",1
"5698","MSTRG.12047",2
"5699","MSTRG.12048",1
"5700","MSTRG.12049",18
"5701","MSTRG.1205",3
"5702","MSTRG.12050",2
"5703","MSTRG.12051",1
"5704","MSTRG.12052",3
"5705","MSTRG.12053",1
"5706","MSTRG.12054",1
"5707","MSTRG.12055",5
"5708","MSTRG.12056",2
"5709","MSTRG.12057",3
"5710","MSTRG.12058",10
"5711","MSTRG.12059",2
"5712","MSTRG.1206",1
"5713","MSTRG.12060",2
"5714","MSTRG.12061",9
"5715","MSTRG.12062",1
"5716","MSTRG.12063",1
"5717","MSTRG.12064",1
"5718","MSTRG.12065",2
"5719","MSTRG.12066",2
"5720","MSTRG.12067",3
"5721","MSTRG.12068",2
"5722","MSTRG.12069",3
"5723","MSTRG.1207",1
"5724","MSTRG.12070",1
"5725","MSTRG.12071",1
"5726","MSTRG.12072",8
"5727","MSTRG.12073",3
"5728","MSTRG.12074",2
"5729","MSTRG.12075",10
"5730","MSTRG.12076",1
"5731","MSTRG.12077",4
"5732","MSTRG.12078",7
"5733","MSTRG.12079",1
"5734","MSTRG.1208",3
"5735","MSTRG.12080",1
"5736","MSTRG.12081",1
"5737","MSTRG.12082",2
"5738","MSTRG.12083",1
"5739","MSTRG.12084",15
"5740","MSTRG.12085",2
"5741","MSTRG.12086",1
"5742","MSTRG.12087",3
"5743","MSTRG.12088",5
"5744","MSTRG.12089",4
"5745","MSTRG.1209",1
"5746","MSTRG.12090",2
"5747","MSTRG.12091",5
"5748","MSTRG.12092",8
"5749","MSTRG.12093",2
"5750","MSTRG.12094",12
"5751","MSTRG.12095",14
"5752","MSTRG.12096",2
"5753","MSTRG.12097",4
"5754","MSTRG.12098",2
"5755","MSTRG.12099",18
"5756","MSTRG.121",2
"5757","MSTRG.1210",2
"5758","MSTRG.12100",2
"5759","MSTRG.12101",1
"5760","MSTRG.12102",2
"5761","MSTRG.12103",3
"5762","MSTRG.12104",35
"5763","MSTRG.12105",3
"5764","MSTRG.12106",1
"5765","MSTRG.12107",2
"5766","MSTRG.12108",1
"5767","MSTRG.12109",4
"5768","MSTRG.1211",4
"5769","MSTRG.12110",2
"5770","MSTRG.12111",3
"5771","MSTRG.12112",3
"5772","MSTRG.12113",2
"5773","MSTRG.12114",3
"5774","MSTRG.12115",2
"5775","MSTRG.12116",1
"5776","MSTRG.12117",2
"5777","MSTRG.12118",1
"5778","MSTRG.12119",5
"5779","MSTRG.1212",1
"5780","MSTRG.12120",3
"5781","MSTRG.12121",2
"5782","MSTRG.12122",1
"5783","MSTRG.12123",1
"5784","MSTRG.12124",2
"5785","MSTRG.12125",11
"5786","MSTRG.12126",1
"5787","MSTRG.12127",3
"5788","MSTRG.12128",1
"5789","MSTRG.12129",3
"5790","MSTRG.1213",4
"5791","MSTRG.12130",1
"5792","MSTRG.12131",5
"5793","MSTRG.12132",1
"5794","MSTRG.12133",2
"5795","MSTRG.12134",2
"5796","MSTRG.12135",3
"5797","MSTRG.12136",5
"5798","MSTRG.12137",9
"5799","MSTRG.12138",1
"5800","MSTRG.12139",3
"5801","MSTRG.1214",2
"5802","MSTRG.12140",1
"5803","MSTRG.12141",3
"5804","MSTRG.12142",3
"5805","MSTRG.12143",1
"5806","MSTRG.12144",4
"5807","MSTRG.12145",21
"5808","MSTRG.12146",23
"5809","MSTRG.12147",5
"5810","MSTRG.12148",2
"5811","MSTRG.12149",8
"5812","MSTRG.1215",1
"5813","MSTRG.12150",4
"5814","MSTRG.12151",1
"5815","MSTRG.12152",11
"5816","MSTRG.12153",2
"5817","MSTRG.12154",1
"5818","MSTRG.12155",11
"5819","MSTRG.12156",1
"5820","MSTRG.12157",2
"5821","MSTRG.12158",8
"5822","MSTRG.12159",1
"5823","MSTRG.1216",4
"5824","MSTRG.12160",4
"5825","MSTRG.12161",4
"5826","MSTRG.12162",7
"5827","MSTRG.12163",1
"5828","MSTRG.12164",3
"5829","MSTRG.12165",2
"5830","MSTRG.12166",3
"5831","MSTRG.12167",2
"5832","MSTRG.12168",5
"5833","MSTRG.12169",3
"5834","MSTRG.1217",1
"5835","MSTRG.12170",2
"5836","MSTRG.12171",2
"5837","MSTRG.12172",1
"5838","MSTRG.12173",2
"5839","MSTRG.12174",2
"5840","MSTRG.12175",3
"5841","MSTRG.12176",1
"5842","MSTRG.12177",2
"5843","MSTRG.12178",4
"5844","MSTRG.12179",2
"5845","MSTRG.1218",1
"5846","MSTRG.12180",4
"5847","MSTRG.12181",4
"5848","MSTRG.12182",1
"5849","MSTRG.12183",5
"5850","MSTRG.12184",2
"5851","MSTRG.12185",3
"5852","MSTRG.12186",2
"5853","MSTRG.12187",1
"5854","MSTRG.12188",1
"5855","MSTRG.12189",1
"5856","MSTRG.1219",1
"5857","MSTRG.12190",4
"5858","MSTRG.12191",3
"5859","MSTRG.12192",2
"5860","MSTRG.12193",1
"5861","MSTRG.12194",9
"5862","MSTRG.12195",1
"5863","MSTRG.12196",5
"5864","MSTRG.12197",3
"5865","MSTRG.12198",6
"5866","MSTRG.12199",8
"5867","MSTRG.122",3
"5868","MSTRG.1220",2
"5869","MSTRG.12200",2
"5870","MSTRG.12201",2
"5871","MSTRG.12202",2
"5872","MSTRG.12203",2
"5873","MSTRG.12204",1
"5874","MSTRG.12205",2
"5875","MSTRG.12206",4
"5876","MSTRG.12207",2
"5877","MSTRG.12208",9
"5878","MSTRG.12209",1
"5879","MSTRG.1221",13
"5880","MSTRG.12210",1
"5881","MSTRG.12211",13
"5882","MSTRG.12212",2
"5883","MSTRG.12213",6
"5884","MSTRG.12214",2
"5885","MSTRG.12215",14
"5886","MSTRG.12216",2
"5887","MSTRG.12217",4
"5888","MSTRG.12218",3
"5889","MSTRG.12219",2
"5890","MSTRG.1222",1
"5891","MSTRG.12220",48
"5892","MSTRG.12221",3
"5893","MSTRG.12222",2
"5894","MSTRG.12223",1
"5895","MSTRG.12224",1
"5896","MSTRG.12225",1
"5897","MSTRG.12226",1
"5898","MSTRG.12227",4
"5899","MSTRG.12228",1
"5900","MSTRG.12229",3
"5901","MSTRG.1223",12
"5902","MSTRG.12230",2
"5903","MSTRG.12231",1
"5904","MSTRG.12232",2
"5905","MSTRG.12233",4
"5906","MSTRG.12234",36
"5907","MSTRG.12235",2
"5908","MSTRG.12236",3
"5909","MSTRG.12237",4
"5910","MSTRG.12238",1
"5911","MSTRG.12239",4
"5912","MSTRG.1224",1
"5913","MSTRG.12240",1
"5914","MSTRG.12241",5
"5915","MSTRG.12242",4
"5916","MSTRG.12243",1
"5917","MSTRG.12244",1
"5918","MSTRG.12245",1
"5919","MSTRG.12246",2
"5920","MSTRG.12247",2
"5921","MSTRG.12248",2
"5922","MSTRG.12249",2
"5923","MSTRG.1225",1
"5924","MSTRG.12250",2
"5925","MSTRG.12251",5
"5926","MSTRG.12252",2
"5927","MSTRG.12253",7
"5928","MSTRG.12254",8
"5929","MSTRG.12255",1
"5930","MSTRG.12256",1
"5931","MSTRG.12257",8
"5932","MSTRG.12258",3
"5933","MSTRG.12259",1
"5934","MSTRG.1226",12
"5935","MSTRG.12260",1
"5936","MSTRG.12261",1
"5937","MSTRG.12262",2
"5938","MSTRG.12263",1
"5939","MSTRG.12264",2
"5940","MSTRG.12265",6
"5941","MSTRG.12266",1
"5942","MSTRG.12267",1
"5943","MSTRG.12268",1
"5944","MSTRG.12269",1
"5945","MSTRG.1227",1
"5946","MSTRG.12270",1
"5947","MSTRG.12271",1
"5948","MSTRG.12272",1
"5949","MSTRG.12273",1
"5950","MSTRG.12274",1
"5951","MSTRG.12275",2
"5952","MSTRG.12276",3
"5953","MSTRG.12277",2
"5954","MSTRG.12278",2
"5955","MSTRG.12279",35
"5956","MSTRG.1228",2
"5957","MSTRG.12280",1
"5958","MSTRG.12281",1
"5959","MSTRG.12282",1
"5960","MSTRG.12283",1
"5961","MSTRG.12284",1
"5962","MSTRG.12285",1
"5963","MSTRG.12286",1
"5964","MSTRG.12287",1
"5965","MSTRG.12288",1
"5966","MSTRG.12289",2
"5967","MSTRG.1229",1
"5968","MSTRG.12290",5
"5969","MSTRG.12291",1
"5970","MSTRG.12292",1
"5971","MSTRG.12293",5
"5972","MSTRG.12294",1
"5973","MSTRG.12295",2
"5974","MSTRG.12296",1
"5975","MSTRG.12297",2
"5976","MSTRG.12298",2
"5977","MSTRG.12299",3
"5978","MSTRG.123",23
"5979","MSTRG.1230",2
"5980","MSTRG.12300",6
"5981","MSTRG.12301",3
"5982","MSTRG.12302",1
"5983","MSTRG.12303",6
"5984","MSTRG.12304",3
"5985","MSTRG.12305",6
"5986","MSTRG.12306",2
"5987","MSTRG.12307",2
"5988","MSTRG.12308",2
"5989","MSTRG.12309",2
"5990","MSTRG.1231",1
"5991","MSTRG.12310",4
"5992","MSTRG.12311",22
"5993","MSTRG.12312",3
"5994","MSTRG.12313",18
"5995","MSTRG.12314",3
"5996","MSTRG.12315",3
"5997","MSTRG.12316",1
"5998","MSTRG.12317",7
"5999","MSTRG.12318",1
"6000","MSTRG.12319",1
"6001","MSTRG.1232",4
"6002","MSTRG.12320",1
"6003","MSTRG.12321",1
"6004","MSTRG.12322",3
"6005","MSTRG.12323",1
"6006","MSTRG.12324",1
"6007","MSTRG.12325",1
"6008","MSTRG.12326",5
"6009","MSTRG.12327",1
"6010","MSTRG.12328",1
"6011","MSTRG.12329",4
"6012","MSTRG.1233",4
"6013","MSTRG.12330",5
"6014","MSTRG.12331",4
"6015","MSTRG.12332",3
"6016","MSTRG.12333",11
"6017","MSTRG.12334",1
"6018","MSTRG.12335",5
"6019","MSTRG.12336",3
"6020","MSTRG.12337",1
"6021","MSTRG.12338",2
"6022","MSTRG.12339",10
"6023","MSTRG.1234",1
"6024","MSTRG.12340",1
"6025","MSTRG.12341",1
"6026","MSTRG.12342",3
"6027","MSTRG.12343",1
"6028","MSTRG.12344",2
"6029","MSTRG.12345",1
"6030","MSTRG.12346",1
"6031","MSTRG.12347",6
"6032","MSTRG.12348",2
"6033","MSTRG.12349",3
"6034","MSTRG.1235",2
"6035","MSTRG.12350",6
"6036","MSTRG.12351",13
"6037","MSTRG.12352",1
"6038","MSTRG.12353",11
"6039","MSTRG.12354",1
"6040","MSTRG.12355",1
"6041","MSTRG.12356",8
"6042","MSTRG.12357",2
"6043","MSTRG.12358",2
"6044","MSTRG.12359",1
"6045","MSTRG.1236",2
"6046","MSTRG.12360",2
"6047","MSTRG.12361",6
"6048","MSTRG.12362",1
"6049","MSTRG.12363",2
"6050","MSTRG.12364",2
"6051","MSTRG.12365",9
"6052","MSTRG.12366",1
"6053","MSTRG.12367",3
"6054","MSTRG.12368",2
"6055","MSTRG.12369",3
"6056","MSTRG.1237",6
"6057","MSTRG.12370",3
"6058","MSTRG.12371",3
"6059","MSTRG.12372",1
"6060","MSTRG.12373",2
"6061","MSTRG.12374",1
"6062","MSTRG.12375",7
"6063","MSTRG.12376",3
"6064","MSTRG.12377",6
"6065","MSTRG.12378",2
"6066","MSTRG.12379",3
"6067","MSTRG.1238",4
"6068","MSTRG.12380",2
"6069","MSTRG.12381",1
"6070","MSTRG.12382",1
"6071","MSTRG.12383",1
"6072","MSTRG.12384",2
"6073","MSTRG.12385",1
"6074","MSTRG.12386",1
"6075","MSTRG.12387",2
"6076","MSTRG.12388",8
"6077","MSTRG.12389",2
"6078","MSTRG.1239",3
"6079","MSTRG.12390",3
"6080","MSTRG.12391",1
"6081","MSTRG.12392",2
"6082","MSTRG.12393",2
"6083","MSTRG.12394",1
"6084","MSTRG.12395",3
"6085","MSTRG.12396",5
"6086","MSTRG.12397",3
"6087","MSTRG.12398",4
"6088","MSTRG.12399",4
"6089","MSTRG.124",1
"6090","MSTRG.1240",1
"6091","MSTRG.12400",1
"6092","MSTRG.12401",7
"6093","MSTRG.12402",2
"6094","MSTRG.12403",1
"6095","MSTRG.12404",1
"6096","MSTRG.12405",1
"6097","MSTRG.12406",6
"6098","MSTRG.12407",2
"6099","MSTRG.12408",3
"6100","MSTRG.12409",11
"6101","MSTRG.1241",2
"6102","MSTRG.12410",12
"6103","MSTRG.12411",5
"6104","MSTRG.12412",1
"6105","MSTRG.12413",1
"6106","MSTRG.12414",2
"6107","MSTRG.12415",14
"6108","MSTRG.12416",8
"6109","MSTRG.12417",3
"6110","MSTRG.12418",1
"6111","MSTRG.12419",1
"6112","MSTRG.1242",5
"6113","MSTRG.12420",1
"6114","MSTRG.12421",1
"6115","MSTRG.12422",2
"6116","MSTRG.12423",10
"6117","MSTRG.12424",1
"6118","MSTRG.12425",1
"6119","MSTRG.12426",1
"6120","MSTRG.12427",2
"6121","MSTRG.12428",2
"6122","MSTRG.12429",1
"6123","MSTRG.1243",1
"6124","MSTRG.12430",1
"6125","MSTRG.12431",4
"6126","MSTRG.12432",2
"6127","MSTRG.12433",3
"6128","MSTRG.12434",1
"6129","MSTRG.12435",3
"6130","MSTRG.12436",17
"6131","MSTRG.12437",1
"6132","MSTRG.12438",2
"6133","MSTRG.12439",2
"6134","MSTRG.1244",3
"6135","MSTRG.12440",10
"6136","MSTRG.12441",5
"6137","MSTRG.12442",1
"6138","MSTRG.12443",2
"6139","MSTRG.12444",5
"6140","MSTRG.12445",3
"6141","MSTRG.12446",6
"6142","MSTRG.12447",1
"6143","MSTRG.12448",1
"6144","MSTRG.12449",1
"6145","MSTRG.1245",8
"6146","MSTRG.12450",2
"6147","MSTRG.12451",2
"6148","MSTRG.12452",1
"6149","MSTRG.12453",2
"6150","MSTRG.12454",2
"6151","MSTRG.12455",1
"6152","MSTRG.12456",3
"6153","MSTRG.12457",4
"6154","MSTRG.12458",2
"6155","MSTRG.12459",2
"6156","MSTRG.1246",5
"6157","MSTRG.12460",3
"6158","MSTRG.12461",1
"6159","MSTRG.12462",24
"6160","MSTRG.12463",3
"6161","MSTRG.12464",3
"6162","MSTRG.12465",1
"6163","MSTRG.12466",1
"6164","MSTRG.12467",1
"6165","MSTRG.12468",1
"6166","MSTRG.12469",1
"6167","MSTRG.1247",1
"6168","MSTRG.12470",8
"6169","MSTRG.12471",1
"6170","MSTRG.12472",1
"6171","MSTRG.12473",2
"6172","MSTRG.12474",7
"6173","MSTRG.12475",6
"6174","MSTRG.12476",2
"6175","MSTRG.12477",9
"6176","MSTRG.12478",5
"6177","MSTRG.12479",2
"6178","MSTRG.1248",1
"6179","MSTRG.12480",3
"6180","MSTRG.12481",1
"6181","MSTRG.12482",3
"6182","MSTRG.12483",4
"6183","MSTRG.12484",1
"6184","MSTRG.12485",5
"6185","MSTRG.12486",2
"6186","MSTRG.12487",2
"6187","MSTRG.12488",1
"6188","MSTRG.12489",1
"6189","MSTRG.1249",1
"6190","MSTRG.12490",1
"6191","MSTRG.12491",3
"6192","MSTRG.12492",1
"6193","MSTRG.12493",1
"6194","MSTRG.12494",1
"6195","MSTRG.12495",1
"6196","MSTRG.12496",2
"6197","MSTRG.12497",4
"6198","MSTRG.12498",1
"6199","MSTRG.12499",1
"6200","MSTRG.125",1
"6201","MSTRG.1250",1
"6202","MSTRG.12500",1
"6203","MSTRG.12501",6
"6204","MSTRG.12502",2
"6205","MSTRG.12503",5
"6206","MSTRG.12504",5
"6207","MSTRG.12505",2
"6208","MSTRG.12506",2
"6209","MSTRG.12507",2
"6210","MSTRG.12508",1
"6211","MSTRG.12509",1
"6212","MSTRG.1251",1
"6213","MSTRG.12510",6
"6214","MSTRG.12511",1
"6215","MSTRG.12512",2
"6216","MSTRG.12513",4
"6217","MSTRG.12514",3
"6218","MSTRG.12515",1
"6219","MSTRG.12516",1
"6220","MSTRG.12517",2
"6221","MSTRG.12518",2
"6222","MSTRG.12519",2
"6223","MSTRG.1252",1
"6224","MSTRG.12520",4
"6225","MSTRG.12521",1
"6226","MSTRG.12522",3
"6227","MSTRG.12523",4
"6228","MSTRG.12524",5
"6229","MSTRG.12525",1
"6230","MSTRG.12526",1
"6231","MSTRG.12527",1
"6232","MSTRG.12528",1
"6233","MSTRG.12529",1
"6234","MSTRG.1253",9
"6235","MSTRG.12530",2
"6236","MSTRG.12531",3
"6237","MSTRG.12532",1
"6238","MSTRG.12533",2
"6239","MSTRG.12534",4
"6240","MSTRG.12535",1
"6241","MSTRG.12536",4
"6242","MSTRG.12537",7
"6243","MSTRG.12538",3
"6244","MSTRG.12539",5
"6245","MSTRG.1254",5
"6246","MSTRG.12540",4
"6247","MSTRG.12541",5
"6248","MSTRG.12542",4
"6249","MSTRG.12543",1
"6250","MSTRG.12544",2
"6251","MSTRG.12545",1
"6252","MSTRG.12546",1
"6253","MSTRG.12547",2
"6254","MSTRG.12548",5
"6255","MSTRG.12549",2
"6256","MSTRG.1255",1
"6257","MSTRG.12550",3
"6258","MSTRG.12551",17
"6259","MSTRG.12552",12
"6260","MSTRG.12553",1
"6261","MSTRG.12554",1
"6262","MSTRG.12555",1
"6263","MSTRG.12556",2
"6264","MSTRG.12557",1
"6265","MSTRG.12558",2
"6266","MSTRG.12559",1
"6267","MSTRG.1256",2
"6268","MSTRG.12560",1
"6269","MSTRG.12561",2
"6270","MSTRG.12562",4
"6271","MSTRG.12563",1
"6272","MSTRG.12564",1
"6273","MSTRG.12565",1
"6274","MSTRG.12566",4
"6275","MSTRG.12567",2
"6276","MSTRG.12568",3
"6277","MSTRG.12569",1
"6278","MSTRG.1257",2
"6279","MSTRG.12570",6
"6280","MSTRG.12571",1
"6281","MSTRG.12572",4
"6282","MSTRG.12573",3
"6283","MSTRG.12574",1
"6284","MSTRG.12575",1
"6285","MSTRG.12576",1
"6286","MSTRG.12577",3
"6287","MSTRG.12578",3
"6288","MSTRG.12579",1
"6289","MSTRG.1258",2
"6290","MSTRG.12580",1
"6291","MSTRG.12581",1
"6292","MSTRG.12582",6
"6293","MSTRG.12583",1
"6294","MSTRG.12584",1
"6295","MSTRG.12585",1
"6296","MSTRG.12586",2
"6297","MSTRG.12587",1
"6298","MSTRG.12588",1
"6299","MSTRG.12589",38
"6300","MSTRG.1259",4
"6301","MSTRG.12590",2
"6302","MSTRG.12591",6
"6303","MSTRG.12592",1
"6304","MSTRG.12593",3
"6305","MSTRG.12594",1
"6306","MSTRG.12595",10
"6307","MSTRG.12596",2
"6308","MSTRG.12597",1
"6309","MSTRG.12598",13
"6310","MSTRG.12599",7
"6311","MSTRG.126",1
"6312","MSTRG.1260",1
"6313","MSTRG.12600",9
"6314","MSTRG.12601",1
"6315","MSTRG.12602",2
"6316","MSTRG.12603",6
"6317","MSTRG.12604",2
"6318","MSTRG.12605",5
"6319","MSTRG.12606",7
"6320","MSTRG.12607",1
"6321","MSTRG.12608",1
"6322","MSTRG.12609",6
"6323","MSTRG.1261",3
"6324","MSTRG.12610",1
"6325","MSTRG.12611",1
"6326","MSTRG.12612",1
